Track2,Track5,Track8,Track9,Track10,Track13,Track16,TrackPosition,AngleToTrackAxis,Speed,SpeedY,Accelerate,Brake,Steering,Gear
6.46049,9.47526,34.5952,58.4883,27.8202,7.64634,5.24728,-0.10222,0.00390196,41.6382,0.0015092,0.0,0.0,0.0,2
6.46148,9.47689,34.5259,58.237,27.8116,7.64478,5.2463,-0.102378,0.00392556,41.6251,0.00151253,0.0,0.0,0.0,2
6.46251,9.47859,34.4549,57.9858,27.8028,7.64315,5.24529,-0.102544,0.00394917,41.6121,0.00151662,0.0,0.0,0.0,2
6.46354,9.48028,34.382,57.7346,27.7941,7.64152,5.24427,-0.102711,0.00397277,41.5992,0.00152004,0.0,0.0,0.0,2
6.4646,9.48203,34.3074,57.4834,27.7851,7.63984,5.24322,-0.102883,0.00399637,41.5864,0.00152384,0.0,0.0,0.0,2
6.46568,9.48379,34.231,57.2322,27.7761,7.63815,5.24216,-0.103056,0.00401998,41.5737,0.00152555,0.0,0.0,0.0,2
6.46678,9.4856,34.1532,56.9811,27.767,7.63641,5.24107,-0.103236,0.00404358,41.561,0.00152479,0.0,0.0,0.0,2
6.4679,9.48743,34.0736,56.7299,27.7614,7.63466,5.23997,-0.103417,0.00406718,41.5485,0.00153623,0.0,0.0,0.0,2
6.46904,9.48929,33.9925,56.4787,27.7614,7.63287,5.23884,-0.103602,0.00409079,41.536,0.00155921,0.0,0.0,0.0,2
6.47021,9.49118,33.9099,56.2276,27.7674,7.63105,5.2377,-0.103791,0.00411439,41.5235,0.0015577,0.0,0.0,0.0,2
6.47138,9.4931,33.8258,55.9765,27.78,7.62921,5.23653,-0.103982,0.00413799,41.511,0.00154923,0.0,0.0,0.0,2
6.47259,9.49505,33.7403,55.7254,27.7994,7.62732,5.23534,-0.104178,0.0041616,41.4986,0.00152724,0.0,0.0,0.0,2
6.47381,9.49703,33.6533,55.4743,27.8265,7.62542,5.23414,-0.104376,0.0041852,41.4863,0.00150816,0.0,0.0,0.0,2
6.47506,9.49905,33.565,55.2233,27.8617,7.62347,5.2329,-0.10458,0.0042088,41.4741,0.00150306,0.0,0.0,0.0,2
6.47631,9.50107,33.4753,54.9722,27.906,7.62152,5.23167,-0.104784,0.00423241,41.462,0.00150572,0.0,0.0,0.0,2
6.47761,9.50316,33.3844,54.7212,27.9601,7.61951,5.23039,-0.104995,0.00425601,41.45,0.00151202,1.0,0.0,0.0,2
6.47888,9.50521,33.292,54.47,28.0254,7.61753,5.22913,-0.105203,0.00427961,41.4381,0.00151727,1.0,0.0,0.0,2
6.48021,9.50735,33.1986,54.219,28.1026,7.61547,5.22782,-0.10542,0.00430322,41.4264,0.00152255,1.0,0.0,0.0,2
6.48141,9.5093,33.1037,53.9685,28.1943,7.6136,5.22663,-0.105615,0.00432682,41.4147,0.00152357,1.0,0.0,0.0,2
6.4826,9.51115,33.0059,53.7155,28.305,7.61179,5.22545,-0.105814,0.00433946,41.8224,0.00145668,1.0,0.0,0.0,2
6.48378,9.51294,32.9051,53.4592,28.4373,7.61004,5.22427,-0.106012,0.00434637,42.2844,0.00100772,1.0,0.0,0.0,2
6.485,9.51472,32.8013,53.1993,28.5954,7.60828,5.22307,-0.106219,0.00434685,42.7467,5.7952E-4,1.0,0.0,0.0,2
6.48622,9.51651,32.695,52.9363,28.7841,7.6065,5.22184,-0.106429,0.00434566,43.2142,4.04973E-4,0.0,0.0,0.0,2
