Track2,Track5,Track8,Track9,Track10,Track13,Track16,TrackPosition,AngleToTrackAxis,Speed,SpeedY,Accelerate,Brake,Steering,Gear
7.79865,11.4961,44.5682,200.0,20.161,5.68676,3.92195,-0.327526,0.00996582,129.455,0.246986,1.0,0.0,0.0,4
7.81743,11.5212,44.6084,200.0,20.0898,5.66036,3.9029,-0.330855,0.00969951,130.323,0.091936,1.0,0.0,0.0,4
7.83832,11.5507,44.6963,200.0,19.9945,5.63058,3.88197,-0.334473,0.00957538,131.192,0.0321356,1.0,0.0,0.0,4
7.86164,11.5846,44.8169,200.0,19.8797,5.5971,3.85873,-0.338468,0.00952635,132.063,0.0105032,1.0,0.0,0.0,4
7.88505,11.6189,44.9456,200.0,19.7617,5.56342,3.83545,-0.342463,0.0095074,132.935,0.00324994,1.0,0.0,0.0,4
7.90849,11.6534,45.0777,200.0,19.6423,5.52966,3.81216,-0.346458,0.0095015,133.808,7.22868E-4,1.0,0.0,0.0,4
7.93195,11.688,45.2108,200.0,19.5225,5.49587,3.78886,-0.350453,0.00949906,134.682,1.10397E-4,1.0,0.0,0.0,4
7.95542,11.7225,45.3446,200.0,19.4024,5.46207,3.76555,-0.354448,0.00949903,135.557,-2.42554E-4,1.0,0.0,0.0,4
7.97888,11.7571,45.4782,200.0,19.2824,5.42827,3.74225,-0.358443,0.0094986,136.433,-1.69048E-4,1.0,0.0,0.0,4
8.00235,11.7917,45.6121,200.0,19.1622,5.39446,3.71895,-0.362438,0.00949922,137.311,-3.22617E-4,1.0,0.0,0.0,4
8.02581,11.8263,45.7458,200.0,19.0422,5.36066,3.69564,-0.366433,0.00949905,138.189,-1.83484E-4,1.0,0.0,0.0,4
8.04928,11.8609,45.8797,200.0,18.922,5.32686,3.67234,-0.370428,0.00949968,139.069,-3.32442E-4,1.0,0.0,0.0,4
8.07274,11.8954,46.0134,200.0,18.802,5.29306,3.64904,-0.374423,0.00949953,139.949,-1.91374E-4,1.0,0.0,0.0,4
8.09621,11.93,46.1474,200.0,18.6818,5.25925,3.62573,-0.378418,0.00950019,140.831,-3.37011E-4,1.0,0.0,0.0,4
8.11967,11.9646,46.281,200.0,18.5618,5.22545,3.60243,-0.382413,0.00950002,141.714,-1.98521E-4,1.0,0.0,0.0,4
8.14314,11.9992,46.415,200.0,18.4416,5.19164,3.57913,-0.386408,0.00950074,142.598,-3.39698E-4,1.0,0.0,0.0,4
8.16661,12.0337,46.5487,200.0,18.3216,5.15784,3.55582,-0.390403,0.00950054,143.483,-2.03953E-4,1.0,0.0,0.0,4
8.19007,12.0683,46.6826,200.0,18.2014,5.12403,3.53252,-0.394398,0.00950124,144.369,-3.48327E-4,1.0,0.0,0.0,4
8.21354,12.1029,46.8163,200.0,18.0814,5.09023,3.50922,-0.398393,0.00950107,145.256,-2.07574E-4,1.0,0.0,0.0,4
8.23701,12.1375,46.9503,200.0,17.9612,5.05643,3.48591,-0.402388,0.00950177,146.144,-3.54885E-4,1.0,0.0,0.0,4
8.26047,12.1721,47.084,200.0,17.8412,5.02262,3.46261,-0.406383,0.00950164,147.034,-2.07261E-4,1.0,0.0,0.0,4
8.28394,12.2067,47.2179,200.0,17.7211,4.98882,3.4393,-0.410378,0.00950234,147.922,-3.58058E-4,1.0,0.0,0.0,4
8.3074,12.2412,47.3516,200.0,17.601,4.95502,3.416,-0.414373,0.0095022,148.811,-2.12006E-4,1.0,0.0,0.0,4
8.33087,12.2758,47.4856,200.0,17.4809,4.92121,3.3927,-0.418368,0.00950293,149.699,-3.61645E-4,1.0,0.0,0.0,4
8.35577,12.3125,47.6275,200.0,17.3535,4.88534,3.36797,-0.422607,0.00950278,150.586,-2.1505E-4,1.0,0.0,0.0,4
8.38314,12.3529,47.7837,200.0,17.2133,4.8459,3.34078,-0.427268,0.00950352,151.474,-3.65401E-4,1.0,0.0,0.0,4
8.4105,12.3931,47.9379,200.0,17.0738,4.80651,3.3136,-0.431929,0.00949688,152.113,-0.00112357,1.0,0.0,0.0,5
8.43785,12.4333,48.0915,200.0,16.9345,4.76712,3.28642,-0.43659,0.00948858,151.888,-0.00158485,1.0,0.0,0.0,5
8.46522,12.4736,48.2472,200.0,16.7945,4.72769,3.25924,-0.441251,0.00948723,151.663,-0.00108805,1.0,0.0,0.0,5
8.49261,12.514,48.4043,200.0,16.6541,4.68823,3.23205,-0.445912,0.00949122,151.915,-2.10144E-4,1.0,0.0,0.0,5
8.52,12.5544,48.5615,200.0,16.5137,4.64877,3.20486,-0.450573,0.00949514,152.518,8.29E-5,1.0,0.0,0.0,5
8.54737,12.5948,48.7175,200.0,16.3736,4.60933,3.17767,-0.455233,0.00949509,153.119,-1.02468E-4,1.0,0.0,0.0,5
8.57475,12.6351,48.8739,200.0,16.2334,4.56989,3.15048,-0.459894,0.00949612,153.72,-1.66623E-4,1.0,0.0,0.0,5
8.60213,12.6754,49.0297,200.0,16.0934,4.53046,3.12329,-0.464555,0.00949556,154.32,-2.80353E-4,1.0,0.0,0.0,5
8.62951,12.7158,49.1861,200.0,15.9532,4.49102,3.0961,-0.469216,0.00949661,154.921,-2.53123E-4,1.0,0.0,0.0,5
8.65688,12.7561,49.342,200.0,15.8131,4.45158,3.06892,-0.473877,0.0094961,155.522,-3.17774E-4,1.0,0.0,0.0,5
8.68426,12.7965,49.4983,200.0,15.673,4.41214,3.04173,-0.478538,0.00949719,156.123,-2.67642E-4,1.0,0.0,0.0,5
8.71163,12.8368,49.6542,200.0,15.5329,4.37271,3.01454,-0.483199,0.00949671,156.723,-3.22281E-4,1.0,0.0,0.0,5
8.73901,12.8772,49.8106,200.0,15.3927,4.33327,2.98735,-0.48786,0.00949782,157.324,-2.67583E-4,1.0,0.0,0.0,5
8.76639,12.9175,49.9665,200.0,15.2527,4.29383,2.96017,-0.49252,0.00949736,157.924,-3.21216E-4,1.0,0.0,0.0,5
8.79377,12.9579,50.1228,200.0,15.1125,4.25439,2.93298,-0.497181,0.00949845,158.525,-2.67853E-4,1.0,0.0,0.0,5
8.82114,12.9982,50.2787,200.0,14.9725,4.21496,2.90579,-0.501842,0.00949799,159.125,-3.21005E-4,1.0,0.0,0.0,5
8.84852,13.0386,50.4351,200.0,14.8323,4.17552,2.8786,-0.506503,0.00949909,159.726,-2.65971E-4,1.0,0.0,0.0,5
8.87589,13.0789,50.591,200.0,14.6922,4.13608,2.85142,-0.511164,0.00949862,160.326,-3.21155E-4,1.0,0.0,0.0,5
8.90327,13.1192,50.7474,200.0,14.5521,4.09664,2.82423,-0.515825,0.00949973,160.926,-2.64076E-4,1.0,0.0,0.0,5
8.93065,13.1596,50.9033,200.0,14.412,4.05721,2.79704,-0.520486,0.00949926,161.527,-3.19587E-4,1.0,0.0,0.0,5
8.95803,13.1999,51.0596,200.0,14.2718,4.01777,2.76985,-0.525146,0.00950036,162.127,-2.63553E-4,1.0,0.0,0.0,5
8.9854,13.2403,51.2148,200.0,14.1318,3.97833,2.74267,-0.529807,0.00949988,162.727,-3.19268E-4,1.0,0.0,0.0,5
9.01278,13.2806,51.352,200.0,13.9916,3.93889,2.71548,-0.534468,0.00950097,163.327,-2.62841E-4,1.0,0.0,0.0,5
9.04016,13.321,51.4615,200.0,13.8516,3.89946,2.68829,-0.539129,0.00950048,163.927,-3.18811E-4,1.0,0.0,0.0,5
9.06754,13.3613,51.5464,200.0,13.7114,3.86002,2.6611,-0.54379,0.0095016,164.528,-2.56975E-4,1.0,0.0,0.0,5
9.09491,13.4016,51.6041,200.0,13.5714,3.82058,2.63392,-0.548451,0.00950113,165.128,-3.11771E-4,1.0,0.0,0.0,5
9.12229,13.442,51.6365,200.0,13.4312,3.78114,2.60673,-0.553112,0.00950222,165.728,-2.53694E-4,1.0,0.0,0.0,5
9.14966,13.4823,51.6438,200.0,13.2912,3.74171,2.57954,-0.557773,0.00950173,166.328,-3.11629E-4,1.0,0.0,0.0,5
9.17704,13.5227,51.6271,200.0,13.151,3.70227,2.55235,-0.562433,0.00950285,166.928,-2.46794E-4,1.0,0.0,0.0,5
