orig_feat_0,orig_feat_1,orig_feat_2,orig_feat_3,orig_feat_4,orig_feat_5,orig_feat_6,orig_feat_7,orig_feat_8,orig_feat_9,orig_feat_10,norm_feat_0,norm_feat_1,norm_feat_2,norm_feat_3,norm_feat_4,norm_feat_5,norm_feat_6,norm_feat_7,norm_feat_8,norm_feat_9,norm_feat_10,pred_0,pred_1,pred_2
1114.37,10.003,19.3016,68.107,51.9791,22.4063,0.365607,-0.00723724,7057.38,237.744,-1.144,0.19251271875090864,0.5263334130590768,0.1912538860103627,0.34381592039800996,0.2635776119402985,0.32080255805443136,0.505486564415375,0.7935565816880726,0.6550495542485063,0.9617725140143938,0.5419219563706256,1.0,0.0,-0.06285714379378728
1115.82,9.98702,19.2598,66.6073,54.0548,22.4302,0.36627,-0.00744295,7059.32,237.83,-1.10521,0.19276348421638317,0.5255690026309495,0.19086010362694297,0.33635472636815916,0.2739044776119403,0.32113012717631306,0.5057030619875327,0.7934709369544681,0.6552573737908705,0.9620757948072686,0.542413100207777,1.0,0.0,-0.0800000011920929
1117.28,10.0046,19.3551,65.7096,55.5494,22.3717,0.367112,-0.00629388,7061.63,237.917,-0.812739,0.193015979098861,0.5264099497727815,0.19175788977861516,0.33188855721393035,0.28134029850746267,0.32032833664785776,0.5059780106387495,0.7939493375866346,0.6555048290191495,0.9623826021209906,0.5461162538348849,1.0,0.0,-0.07714285829237529
1118.73,10.0603,19.5987,65.3761,56.0608,22.2293,0.367842,-0.00381425,7064.54,238.001,-0.42396,0.19326674456433557,0.5290743841186318,0.1940527555346208,0.3302293532338308,0.2838845771144279,0.3183766277375664,0.5062163865477618,0.7949816998966234,0.6558165583326959,0.9626788298721706,0.5510388217612552,1.0,0.0,-0.06571428669350488
1120.19,10.1605,20.0155,65.599,55.2833,22.0015,0.368263,5.6156E-5,7067.03,238.084,0.109457,0.1935192394468134,0.5338674958143985,0.19797927461139894,0.33133830845771145,0.28001641791044773,0.31525444171394035,0.5063538608733702,0.7965930940476681,0.6560832957865551,0.9629715311025032,0.5577927395798118,1.0,0.0,-0.04857142929519926
1121.64,10.3079,20.5907,66.2948,53.4613,21.7081,0.368151,0.00519294,7070.42,238.16,0.713917,0.19377000491228796,0.5409184405644583,0.2033980216674517,0.3348,0.27095174129353233,0.31123315383276434,0.5063172881311656,0.7987317285198087,0.6564464443683153,0.963239546686904,0.5654461761305868,1.0,0.0,-0.028571429210049765
1123.1,10.5011,21.2543,67.3219,51.1615,21.3691,0.367265,0.0112814,7073.9,238.23,1.41037,0.19402249979476574,0.5501602487443195,0.20964955252001882,0.3399099502487562,0.2595099502487562,0.3065868805140231,0.5060279716169398,0.8012665811509976,0.6568192340628656,0.9634864031462207,0.5742643921351145,1.0,0.0,-0.028571429210049765
1124.55,10.7363,21.9785,68.542,48.8057,21.0048,0.365468,0.0179908,7077.14,238.293,2.06577,0.1942732652602403,0.5614111456589332,0.2164719736222327,0.3459800995024876,0.24778955223880597,0.30159384992400123,0.5054411750299603,0.8040599542278838,0.657166314123309,0.9637085739596059,0.5825628110799213,1.0,0.0,-0.028571428997176036
1126.01,11.0164,22.7588,69.9035,46.5152,20.6221,0.362539,0.0251769,7080.71,238.348,2.69621,0.19452576014271813,0.5748098541018896,0.22382289213377296,0.3527537313432835,0.23639402985074626,0.2963486322275934,0.5044847325128413,0.8070517952669949,0.6575487449306493,0.9639025326062118,0.5905451962486182,1.0,0.0,-0.014285714711461749
1127.47,11.353,23.6225,71.4638,44.2485,20.2141,0.358304,0.0329547,7083.81,238.391,3.25903,0.19477825502519597,0.5909112652475484,0.23195949128591614,0.3605164179104478,0.22511691542288556,0.29075665725990485,0.5031018256982293,0.8102899830509109,0.6578808277045303,0.964054173002649,0.5976714033748254,1.0,0.0,-0.0028571433254650663
