Track0,Track1,Track2,Track3,Track4,Track5,Track6,Track7,Track8,Track9,Track10,Track11,Track12,Track13,Track14,Track15,Track16,Track17,Track18,TrackPosition,AngleToTrackAxis,RPM,Speed,SpeedY,DistanceFromStartLine,DistanceRaced,Damage,Accelerate,Brake,Steering,Gear
1.83041,1.87005,1.97271,2.15662,2.46082,2.96998,3.89399,5.91344,13.1116,55.1039,105.998,24.6803,17.3155,13.7107,11.6409,10.3884,9.64372,9.26126,9.17616,0.667397,0.0345576,6197.92,142.173,5.41334,5130.92,5155.92,0.0,1.0,0.0,0.0,4
2.03515,2.11127,2.26479,2.52513,2.95452,3.69516,5.13974,8.88192,26.6153,72.6035,35.7819,20.1055,14.9728,12.3078,10.7249,9.76571,9.22117,8.99296,9.04394,0.632614,0.119558,6268.89,143.708,7.84221,5137.04,5162.04,0.0,1.0,0.0,0.0,4
2.63183,2.73801,2.94641,3.29761,3.87761,4.8853,6.87891,11.8523,29.2583,69.8043,34.247,18.7263,13.8366,11.3552,9.92449,9.06817,8.58811,8.39868,8.46921,0.525841,0.13502,6265.05,146.071,2.45535,5143.21,5168.21,0.0,1.0,0.0,-0.30000001192092896,4
3.49329,3.6506,3.94557,4.43469,5.23516,6.61035,9.25573,15.5025,33.9197,71.2128,29.1418,16.5343,12.2815,10.1004,8.83814,8.09227,7.68958,7.55309,7.65821,0.373205,0.163729,6378.24,148.132,1.23944,5149.45,5174.44,0.0,1.0,0.0,0.0,4
4.77528,5.02649,5.47545,6.21013,7.41253,9.49404,13.5342,22.8632,45.4316,81.7061,19.6446,12.6315,9.71449,8.14034,7.21374,6.66988,6.39079,6.32536,6.46243,0.149511,0.205066,6471.43,150.382,3.89303,5156.58,5181.58,0.0,1.0,0.0,0.0,4
5.89809,6.16663,6.66437,7.48322,8.80964,11.0465,15.1703,23.8289,42.8479,74.9781,17.8518,10.9861,8.29249,6.86717,6.03237,5.53716,5.27107,5.18454,5.26283,-0.0573647,0.170238,6546.42,152.773,0.516182,5162.96,5187.96,0.0,1.0,0.0,0.0,5
6.85201,7.11369,7.6257,8.47731,9.84772,12.1094,16.1087,23.9351,40.0201,68.2512,16.5137,9.56117,7.05191,5.75878,5.00776,4.55922,4.30899,4.20947,4.24368,-0.23534,0.13236,5232.19,152.395,-0.0406491,5169.45,5194.44,0.0,1.0,0.0,0.0,5
7.56654,7.8002,8.29525,9.13356,10.4795,12.6645,16.4052,23.355,37.0517,61.7207,16.1855,8.55205,6.13054,4.92572,4.23515,3.82159,3.58417,3.47652,3.48013,-0.370048,0.0930727,5366.91,153.948,-0.0678357,5176.02,5201.02,0.0,1.0,0.0,0.0,5
8.02573,8.21304,8.66364,9.44886,10.7128,12.7403,16.1241,22.1651,33.8043,55.1368,18.6875,8.16523,5.63216,4.43512,3.76256,3.36058,3.12486,3.00755,2.9881,-0.457428,0.0509351,5424.36,155.559,-0.0607754,5182.72,5207.72,0.0,1.0,0.0,0.0,5
8.21895,8.36139,8.76358,9.48738,10.659,12.5261,15.5897,20.9498,31.1748,49.9321,75.9082,8.42505,5.57384,4.30458,3.60716,3.19276,2.94702,2.81795,2.78248,-0.494166,0.016434,5482.3,157.041,-0.245256,5189.53,5214.53,0.0,1.0,0.0,-0.30000001192092896,5
8.41757,8.66392,9.19292,10.0884,11.515,13.8067,17.676,24.693,37.8881,58.6361,12.2164,6.51285,4.65691,3.73459,3.20611,2.88931,2.70669,2.62251,2.62225,-0.525052,0.0867375,5568.39,157.566,7.60957,5196.4,5221.4,0.0,1.0,0.0,0.0,5
8.82297,9.12056,9.7254,10.7364,12.3489,14.9499,19.3457,27.2239,41.1636,62.6629,8.75053,5.17939,3.81126,3.10011,2.68541,2.43596,2.29403,2.23292,2.24238,-0.594849,0.11097,5573.9,158.41,7.91478,5204.31,5229.31,0.0,1.0,0.0,0.0,5
9.2914,9.57428,10.1711,11.1762,12.7746,15.3253,19.5484,26.8635,39.2825,60.2317,7.25956,4.19686,3.05605,2.46971,2.12932,1.92425,1.8062,1.75273,1.75475,-0.682373,0.0937513,5577.82,159.645,3.4435,5211.25,5236.25,0.0,1.0,0.0,0.0,5
9.66481,9.87094,10.3837,11.2796,12.7108,14.9663,18.6027,24.6746,34.746,52.7754,7.1648,3.64163,2.5403,2.00454,1.7005,1.5177,1.40977,1.35509,1.34424,-0.755809,0.0418027,5623.88,161.278,0.398375,5218.3,5243.3,0.0,1.0,0.0,0.0,5
9.75005,9.86574,10.2742,11.0338,12.264,14.1908,17.2368,22.1812,30.2293,45.71,11.5478,3.99638,2.61185,1.99633,1.65958,1.45934,1.33927,1.27375,1.251,-0.772569,-0.0143287,5679.13,162.893,-0.00665138,5225.47,5250.47,0.0,1.0,0.0,-0.30000001192092896,5
9.51974,9.62745,10.0181,10.7465,11.9243,13.7608,16.6395,21.2428,29.0299,47.6212,113.335,4.86708,3.12991,2.37982,1.97333,1.73258,1.58842,1.50958,1.48177,-0.730627,-0.0171563,5749.68,164.002,3.21933,5232.72,5257.72,0.0,1.0,0.0,0.0,5
9.23202,9.34431,9.72936,10.4402,11.5832,13.3552,16.1076,20.6436,29.937,57.6342,135.229,5.86223,3.72875,2.8313,2.34803,2.06274,1.89249,1.80008,1.76862,-0.678453,-0.0112326,5774.16,165.026,5.90831,5240.03,5265.02,0.0,1.0,0.0,0.0,5
8.78359,8.77436,9.0108,9.52405,10.385,11.7327,13.9365,17.8264,25.8168,49.5161,123.022,11.8132,5.859,4.09401,3.25533,2.78208,2.50011,2.33752,2.26157,-0.590668,-0.0938222,5807.03,166.623,0.844763,5247.39,5272.39,0.0,1.0,0.0,-0.30000001192092896,5
7.94071,7.92984,8.16555,8.68777,9.59272,11.0841,13.6143,18.3645,29.5864,75.8756,39.4204,12.3576,7.46173,5.46327,4.41497,3.8011,3.42856,3.21139,3.10893,-0.43734,-0.0959489,5870.98,167.446,6.0733,5254.75,5279.74,0.0,1.0,0.0,-0.30000001192092896,5
7.11621,7.19331,7.50255,8.09663,9.09294,10.741,13.6243,19.4307,35.7552,94.7526,26.2186,12.2322,8.13811,6.2394,5.18685,4.55662,4.1761,3.96543,3.88744,-0.293428,-0.0257637,5905.17,168.325,4.91203,5262.92,5287.92,0.0,1.0,0.0,0.0,5
6.90595,7.02499,7.37625,8.02103,9.09205,10.8745,14.0575,20.7673,42.1832,100.656,22.3038,11.649,8.04858,6.2944,5.30026,4.70066,4.34145,4.15039,4.0946,-0.255564,0.0100878,5916.95,169.608,2.92175,5270.15,5295.15,0.0,1.0,0.0,0.0,5
6.91514,7.03032,7.37736,8.01667,9.07935,10.8467,13.9966,20.607,41.2295,91.9896,22.6441,11.7231,8.07428,6.30377,5.30222,4.69847,4.33646,4.14312,4.08512,-0.257269,0.00686104,5965.72,171.116,0.272321,5277.44,5302.44,0.0,1.0,0.0,0.0,5
6.95864,7.07367,7.42187,8.06383,9.13107,10.9058,14.0674,20.6961,40.0515,84.3864,22.4886,11.62,7.99778,6.24173,5.24876,4.65026,4.29132,4.09946,4.04157,-0.265183,0.00616152,6018.56,172.609,0.00556028,5284.79,5309.79,0.0,1.0,0.0,0.0,5
7.00419,7.11993,7.47035,8.11643,9.19054,10.9767,14.1585,20.8292,38.1877,76.958,22.24,11.4903,7.90818,6.17167,5.18977,4.59795,4.24301,4.05328,3.99601,-0.273466,0.00612146,6071.54,174.102,-0.00151142,5292.21,5317.2,0.0,1.0,0.0,0.0,5
7.05,7.1665,7.51921,8.16952,9.25066,11.0485,14.2512,20.7879,35.7332,69.4784,22.8942,11.3585,7.81749,6.10091,5.13027,4.54524,4.19437,4.00682,3.95021,-0.281794,0.00612384,6125.02,175.6,-3.76623E-4,5299.69,5324.68,0.0,1.0,0.0,0.0,5
7.10298,7.22035,7.57572,8.23092,9.32018,11.1077,14.1605,19.9161,32.3714,60.8521,29.4517,11.3668,7.71421,6.01907,5.06145,4.48427,4.13812,3.95308,3.89723,-0.291427,0.00612528,6184.68,177.329,-1.65313E-4,5308.31,5333.31,0.0,1.0,0.0,0.0,5
7.14348,7.2473,7.57874,8.1908,9.19535,10.8189,13.5478,18.5533,29.037,53.2336,110.618,12.4051,7.99751,6.10525,5.08004,4.47366,4.11256,3.91861,3.85654,-0.298814,-0.00186365,6238.29,178.861,1.09009E-4,5315.94,5340.94,0.0,1.0,0.0,0.0,5
7.00294,7.08891,7.39613,7.97338,8.92542,10.464,13.0427,17.75,27.58,50.7478,110.12,13.4955,8.50996,6.4384,5.32882,4.67514,4.28499,4.07237,3.99829,-0.273124,-0.0150945,6287.65,180.134,1.1449,5323.69,5348.69,0.0,1.0,0.0,0.0,5
6.88754,7.02643,7.39184,8.0437,9.10623,10.8334,13.7849,19.3643,31.5927,63.7024,33.9751,11.9664,8.05269,6.26654,5.27648,4.68696,4.33883,4.15962,4.11746,-0.251723,0.030341,6341.17,180.971,5.37235,5332.59,5357.58,0.0,1.0,0.0,0.0,5
6.95894,7.10504,7.48114,8.14906,9.23696,11.0071,14.0395,19.7977,32.5733,69.0258,29.0604,11.5651,7.84201,6.12256,5.16524,4.59445,4.25777,4.08567,4.04773,-0.264513,0.0350373,6355.05,182.066,4.08914,5340.4,5365.4,0.0,1.0,0.0,-0.30000001192092896,5
7.05374,7.20174,7.5829,8.25993,9.36277,11.1575,14.2326,20.0755,33.6404,73.9455,26.6828,11.2603,7.65025,5.97642,5.04326,4.48649,4.15797,3.99,3.95287,-0.281744,0.0349377,6404.43,183.193,3.95294,5348.28,5373.27,0.0,1.0,0.0,0.0,5
7.11163,7.21703,7.55034,8.16522,9.17557,10.8129,13.5829,18.8401,31.0464,67.2662,34.967,12.3199,8.01663,6.13618,5.11228,4.50548,4.14389,3.94987,3.88837,-0.293024,-5.24696E-4,6445.97,184.883,0.842983,5357.34,5382.34,0.0,1.0,0.0,0.0,5
6.89629,6.94577,7.2107,7.73611,8.61909,10.0604,12.5015,17.0649,27.346,57.5263,200.0,14.6522,9.14346,6.84459,5.61761,4.89447,4.45886,4.21375,4.11479,-0.252633,-0.0451037,6511.34,186.597,0.0162757,5366.49,5391.48,0.0,1.0,0.0,-0.30000001192092896,5
6.48779,6.56003,6.84055,7.37563,8.26672,9.72431,12.2197,16.9884,28.185,63.5097,60.892,14.8808,9.59188,7.28788,6.03689,5.2951,4.84973,4.60454,4.51514,-0.179288,-0.0230524,6564.16,187.708,2.92099,5374.51,5399.51,0.0,1.0,0.0,0.0,5
6.27371,6.37418,6.68077,7.24481,8.17668,9.70643,12.3596,17.5637,30.359,79.8503,35.6118,14.3151,9.54975,7.37468,6.17143,5.45349,5.025,4.7962,4.72638,-0.140664,0.00473196,6589.92,188.915,3.82211,5382.58,5407.58,0.0,1.0,0.0,0.0,5
6.11578,6.18335,6.44727,6.95105,7.79019,9.16296,11.5137,16.0072,26.5733,66.9657,55.7481,16.2646,10.4204,7.90308,6.54118,5.73478,5.25104,4.98462,4.88727,-0.111655,-0.0235478,6643.37,190.627,0.248385,5391.88,5416.88,0.0,1.0,0.0,0.0,5
5.82474,5.90573,6.17628,6.68134,7.51856,8.89115,11.2596,15.8595,27.017,89.756,43.4115,16.4133,10.7216,8.20689,6.83241,6.01587,5.52761,5.26337,5.17554,-0.0590154,-0.00727385,6713.73,191.977,3.31746,5401.24,5426.24,0.0,1.0,0.0,0.0,5
5.66122,5.7415,6.00624,6.49954,7.31688,8.65732,10.9723,15.4767,27.0028,119.302,40.2136,16.9105,11.0427,8.45471,7.04077,6.20102,5.69923,5.42812,5.33899,-0.0292913,-0.00572127,6742.79,193.37,2.16877,5409.49,5434.49,0.0,1.0,0.0,0.0,5
5.50681,5.56329,5.79606,6.2435,6.9901,8.21166,10.3008,14.3458,24.8631,105.134,44.5517,18.4685,11.8763,8.96126,7.39535,6.47177,5.91802,5.61194,5.49753,-8.48944E-4,-0.0281216,6787.24,194.645,0.26621,5416.6,5441.6,0.0,1.0,0.0,0.0,5
5.10996,5.13951,5.33237,5.72086,6.37949,7.46586,9.34021,12.9985,22.491,93.9713,49.1796,20.302,13.0408,9.82529,8.07874,7.04105,6.41226,6.05547,5.90629,0.0722876,-0.0543243,6843.92,196.348,-0.00722675,5426.15,5451.15,0.0,1.0,0.0,0.0,5
4.5866,4.61311,4.7862,5.1349,5.72604,6.70111,8.38341,11.6668,20.1863,84.3261,53.5434,22.102,14.1968,10.6961,8.79472,7.66504,6.98049,6.59207,6.42966,0.167304,-0.0543377,6901.48,198.052,-6.47329E-4,5435.77,5460.77,0.0,1.0,0.0,0.0,5
4.12267,4.1465,4.30209,4.61551,5.14687,6.02331,7.53545,10.4868,18.1446,75.798,57.4063,23.6966,15.2211,11.4679,9.42928,8.2181,7.48416,7.06772,6.89359,0.25153,-0.0543367,6953.5,199.539,3.54534E-4,5444.27,5469.26,0.0,1.0,0.0,0.0,5
3.65657,3.67771,3.81571,4.0937,4.56498,5.34233,6.68351,9.30117,16.0932,67.2279,61.2879,25.2989,16.2503,12.2432,10.0668,8.77375,7.99019,7.54559,7.35968,0.336149,-0.0543372,7004.53,201.029,6.4745E-5,5452.82,5477.82,0.0,1.0,0.0,0.0,6
3.12157,3.13964,3.25748,3.49483,3.89722,4.56094,5.7061,7.94129,13.7417,57.4476,65.7143,27.1332,17.4297,13.1323,10.7981,9.41122,8.57083,8.094,7.89466,0.433279,-0.0542843,5875.91,201.134,0.00518462,5462.65,5487.65,0.0,1.0,0.0,0.0,6
2.65292,2.66828,2.76842,2.97015,3.31212,3.8762,4.84943,6.74905,11.6787,48.8237,69.6148,28.7438,18.4644,13.9119,11.4391,9.96989,9.07962,8.57448,8.36331,0.518362,-0.0542833,5989.2,201.543,0.00106477,5471.25,5496.24,0.0,1.0,0.0,0.0,6
2.18516,2.19781,2.2803,2.44646,2.72814,3.19275,3.99438,5.55905,9.61942,40.2135,73.5097,30.3517,19.4972,14.69,12.0789,10.5275,9.58744,9.05405,8.83107,0.603283,-0.0542857,6020.25,202.568,-3.50749E-6,5479.88,5504.87,0.0,1.0,0.0,0.0,6
1.6436,1.65311,1.71516,1.84013,2.052,2.40147,3.00442,4.18131,7.23536,30.247,78.0178,32.213,20.6928,15.5909,12.8196,11.1731,10.1754,9.60929,9.37263,0.701604,-0.0542857,6054.69,203.735,-3.03604E-5,5489.79,5514.79,0.0,1.0,0.0,0.0,6
1.17052,1.17729,1.22148,1.31048,1.46137,1.71025,2.13966,2.9778,5.15281,21.5412,81.9553,33.8389,21.7373,16.3778,13.4667,11.7371,10.689,10.0943,9.84571,0.787492,-0.0542852,6084.75,204.751,-6.47284E-5,5498.52,5523.52,0.0,1.0,0.0,0.0,6
0.691543,0.695547,0.721652,0.774235,0.863379,1.01042,1.26411,1.75929,3.04428,12.7265,85.9423,35.4851,22.7948,17.1746,14.1218,12.3081,11.209,10.5854,10.3247,0.87445,-0.0542852,6114.68,205.763,2.88007E-5,5507.29,5532.28,0.0,1.0,0.0,0.0,6
0.21446,0.215701,0.223797,0.240104,0.267749,0.313348,0.392023,0.545585,0.944084,3.94669,89.9139,37.1248,23.8481,17.9682,14.7744,12.8768,11.7269,11.0745,10.8018,0.961065,-0.0542857,6144.48,206.771,6.83812E-5,5516.1,5541.09,0.0,1.0,0.0,-0.30000001192092896,6
1.2168,1.24634,1.31836,1.4458,1.65637,2.00956,2.65732,4.10112,9.54909,200.0,47.7921,25.6096,18.1589,14.4354,12.2979,11.0065,10.2439,9.86255,9.79639,0.779031,0.0490029,6795.69,228.854,-7.0289E-5,5743.89,5768.88,0.0,1.0,0.0,0.0,6
1.67493,1.71423,1.81177,1.98462,2.27063,2.74965,3.62379,5.55446,12.5477,200.0,47.3599,24.8036,17.4604,13.8374,11.7664,10.5173,9.77902,9.40649,9.33582,0.695756,0.0444916,6821.09,229.715,-1.19135E-4,5753.67,5778.66,0.0,1.0,0.0,0.0,6
2.08325,2.12976,2.24817,2.45947,2.80835,3.39255,4.45135,6.75814,14.6352,200.0,46.9294,24.3776,16.912,13.3372,11.3107,10.0913,9.36966,9.00208,8.92505,0.621515,0.0384896,6846.33,230.568,5.16969E-6,5763.48,5788.48,0.0,1.0,0.0,0.0,6
2.41974,2.46981,2.60233,2.84076,3.23496,3.89201,5.07223,7.58149,15.4218,200.0,46.5006,24.1557,16.6572,13.0153,10.9785,9.7636,9.04446,8.67332,8.58502,0.560236,0.0294531,6871.43,231.416,6.48096E-5,5773.33,5798.32,0.0,1.0,0.0,0.0,6
2.6319,2.67722,2.81031,3.05466,3.46071,4.13619,5.34097,7.8736,15.8925,200.0,46.0708,23.9322,16.5033,12.8929,10.8491,9.6168,8.87815,8.48428,8.3688,0.521507,0.0108336,6896.28,232.259,-4.33089E-5,5783.19,5808.18,0.0,1.0,0.0,0.0,6
7.35388,7.47925,7.85034,8.53091,9.65857,11.526,14.8205,21.5106,39.9517,200.0,21.0275,10.4951,7.20223,5.61928,4.72669,4.18933,3.86768,3.69678,3.64649,-0.337025,0.00951988,1880.46,15.4677,2.61216E-4,5760.88,1.78467,0.0,1.0,0.0,0.0,1
7.35913,7.48376,7.85424,8.53412,9.66083,11.5251,14.8129,21.4739,39.8541,200.0,21.1201,10.4981,7.19904,5.61501,4.72192,4.18475,3.86304,3.69177,3.64136,-0.337957,0.00899488,2275.06,18.9004,2.44155E-4,5761.65,2.54785,0.0,1.0,0.0,0.0,1
7.36865,7.49303,7.86274,8.54186,9.66752,11.5297,14.8105,21.4348,39.7547,200.0,21.2277,10.4925,7.18885,5.6046,4.712,4.17494,3.85374,3.68237,3.63147,-0.339733,0.00835449,2785.93,22.9151,6.051E-5,5762.58,3.47705,0.0,1.0,0.0,0.0,1
7.37634,7.49951,7.86848,8.54638,9.67016,11.5281,14.7975,21.3695,39.6182,200.0,21.4012,10.4992,7.18475,5.59828,4.70546,4.16809,3.84656,3.67493,3.6239,-0.341131,0.00755722,3463.62,27.8097,2.93565E-5,5763.7,4.604,0.0,1.0,0.0,0.0,1
7.38782,7.50964,7.87734,8.55387,9.67498,11.5283,14.7836,21.2898,39.4705,200.0,21.5943,10.5038,7.17672,5.58834,4.69484,4.15767,3.83592,3.66418,3.61243,-0.343195,0.00651771,4543.87,33.6441,1.11989E-5,5765.07,5.96973,0.0,1.0,0.0,0.0,1
7.39526,7.51538,7.88134,8.55535,9.67223,11.517,14.7496,21.1807,39.2626,200.0,21.8573,10.5326,7.18113,5.5865,4.69056,4.15231,3.82983,3.65747,3.60498,-0.344571,0.00517065,3648.55,37.4296,-1.40549E-4,5766.69,7.58887,0.0,1.0,0.0,0.0,2
7.40306,7.52118,7.88456,8.55524,9.66683,11.5001,14.7021,21.0595,39.0383,200.0,22.1478,10.5759,7.18986,5.5866,4.68736,4.14725,3.8238,3.65034,3.59692,-0.346014,0.00352985,2930.85,39.219,-7.27804E-5,5768.61,9.50879,0.0,1.0,0.0,0.0,2
7.41028,7.52619,7.88717,8.55452,9.66012,11.4818,14.6505,20.958,38.8497,200.0,22.392,10.6243,7.20034,5.58769,4.68506,4.14311,3.81841,3.6441,3.58984,-0.347323,0.0018428,3160.01,42.1511,2.02552E-5,5770.35,11.252,0.0,1.0,0.0,0.0,2
7.41034,7.5235,7.8811,8.54349,9.64084,11.4454,14.5695,20.8366,38.624,200.0,22.684,10.7139,7.23135,5.60281,4.69352,4.14816,3.82129,3.64526,3.58966,-0.347334,-1.30828E-4,3401.14,45.2728,5.43851E-5,5772.22,13.1255,0.0,1.0,0.0,0.0,2
7.40637,7.51569,7.86836,8.52325,9.60793,11.386,14.4673,20.6904,38.3531,200.0,23.035,10.8663,7.28532,5.63105,4.71103,4.15997,3.82959,3.65125,3.59369,-0.346602,-0.00287884,3695.16,49.0556,5.26079E-5,5774.54,15.4365,0.0,1.0,0.0,0.0,2
7.3999,7.50494,7.85197,8.49825,9.56776,11.3176,14.3778,20.5623,38.1157,200.0,23.3428,11.0115,7.35392,5.66698,4.73356,4.1756,3.84106,3.65991,3.60022,-0.345415,-0.00588482,3970.03,52.5656,-1.94478E-5,5776.71,17.6157,0.0,1.0,0.0,0.0,2
7.37564,7.47403,7.81157,8.4428,9.48972,11.2212,14.2552,20.3871,37.7909,200.0,23.7639,11.2101,7.48387,5.74806,4.78838,4.21699,3.87448,3.6882,3.62497,-0.340953,-0.0104863,4304.42,56.818,-1.78236E-5,5779.4,20.2979,0.0,1.0,0.0,0.0,2
7.34451,7.43454,7.76019,8.37999,9.41841,11.1368,14.1481,20.2338,37.5069,200.0,24.1319,11.3837,7.59982,5.837,4.8578,4.27108,3.91788,3.72473,3.65689,-0.335194,-0.0161869,4611.74,60.7252,-4.35889E-5,5781.92,22.8228,0.0,1.0,0.0,0.0,2
7.30833,7.39108,7.71277,8.32829,9.35963,11.0663,14.0564,20.0975,37.2286,200.0,24.4695,11.5313,7.69589,5.90981,4.91789,4.32357,3.9649,3.76686,3.69458,-0.328436,-0.0230067,5029.9,66.0001,-2.10216E-5,1.4671,26.4649,0.0,1.0,0.0,0.0,2
7.24252,7.32453,7.64331,8.25329,9.27535,10.9666,13.9299,19.9166,36.8935,200.0,24.9053,11.7366,7.83297,6.01508,5.00549,4.40059,4.03553,3.83396,3.76039,-0.316473,-0.0230059,5371.11,70.3045,-5.01557E-5,4.38263,29.3804,0.0,1.0,0.0,0.0,2
7.15937,7.24043,7.55556,8.15854,9.16886,10.8407,13.7699,19.6879,36.4699,200.0,25.456,11.9962,8.00618,6.14809,5.11618,4.4979,4.12476,3.91874,3.84355,-0.301358,-0.023006,5772.34,75.3903,-5.96959E-5,7.9439,32.9417,0.0,1.0,0.0,0.0,2
7.08415,7.16437,7.47618,8.07283,9.07253,10.7268,13.6253,19.4811,36.0868,200.0,25.9541,12.2309,8.16285,6.2684,5.21629,4.58592,4.20548,3.99543,3.91876,-0.287686,-0.0230058,6136.02,79.9765,-1.33425E-5,11.267,36.2648,0.0,1.0,0.0,0.0,3
6.99818,7.0775,7.38562,7.97515,8.9629,10.5974,13.4613,19.2478,35.6602,200.0,26.5125,12.4969,8.34094,6.4054,5.33042,4.68633,4.29762,4.08302,4.00472,-0.272061,-0.0229426,4427.35,80.3364,3.37391E-4,15.1813,40.1791,0.0,1.0,0.0,0.0,3
6.9171,6.99551,7.30007,7.88276,8.85908,10.4747,13.3054,19.0249,35.2475,200.0,27.0488,12.7498,8.50977,6.53506,5.43832,4.7812,4.38462,4.16567,4.08579,-0.257324,-0.0229402,4570.15,83.1559,-8.05158E-6,18.6778,43.6756,0.0,1.0,0.0,0.0,3
6.83249,6.90993,7.21076,7.78634,8.75071,10.3466,13.1427,18.7923,34.8165,200.0,27.6088,13.0138,8.68599,6.67039,5.55095,4.88022,4.47543,4.25195,4.17041,-0.241943,-0.0229392,4732.95,86.0232,-8.95531E-5,22.2959,47.2937,0.0,1.0,0.0,0.0,3
6.74787,6.82436,7.12146,7.68991,8.64234,10.2184,12.9799,18.5596,34.3854,200.0,28.1689,13.2778,8.86222,6.80573,5.66357,4.97924,4.56623,4.33822,4.25503,-0.226563,-0.0229388,4896.14,88.9505,-1.65236E-5,26.038,51.0358,0.0,1.0,0.0,0.0,3
6.66032,6.73582,7.02907,7.59013,8.53021,10.0858,12.8115,18.3187,33.9391,200.0,28.7487,13.5511,9.04457,6.94576,5.78011,5.08169,4.66019,4.42748,4.34257,-0.210649,-0.0229396,5063.09,91.9365,1.04043E-5,29.9065,54.9043,0.0,1.0,0.0,0.0,3
6.5663,6.64073,6.92984,7.48299,8.40979,9.94346,12.6307,18.0601,33.46,200.0,29.3711,13.8445,9.2404,7.09615,5.90525,5.19171,4.76108,4.52333,4.43659,-0.193559,-0.0229399,5233.44,94.9821,-7.47026E-5,33.9041,58.9019,0.0,1.0,0.0,0.0,3
6.47228,6.54565,6.83062,7.37585,8.28938,9.8011,12.4498,17.8016,32.981,200.0,29.9934,14.1378,9.4362,7.24652,6.03039,5.30173,4.86198,4.61919,4.53061,-0.176469,-0.022939,5405.28,98.0778,-1.10069E-4,38.0332,63.031,0.0,1.0,0.0,0.0,3
6.36154,6.43365,6.71374,7.24964,8.14754,9.6334,12.2368,17.497,32.4167,200.0,30.7265,14.4834,9.66686,7.42365,6.17779,5.43132,4.98082,4.7321,4.64136,-0.156339,-0.0229389,5604.2,101.661,-1.11395E-4,42.9152,67.913,0.0,1.0,0.0,0.0,3
6.25812,6.32905,6.6046,7.13178,8.01509,9.47679,12.0379,17.2125,31.8898,200.0,31.4111,14.8061,9.88225,7.58906,6.31545,5.55234,5.09181,4.83754,4.74478,-0.13754,-0.0229384,5780.49,104.837,-2.70548E-5,47.3314,72.3292,0.0,1.0,0.0,0.0,3
6.13992,6.20952,6.47986,6.99709,7.86371,9.2978,11.8105,16.8874,31.2875,200.0,32.1935,15.1749,10.1284,7.77811,6.47277,5.69066,5.21865,4.95805,4.86297,-0.116056,-0.0229384,5984.21,108.512,-2.66869E-5,52.5461,77.5439,0.0,1.0,0.0,0.0,3
6.0365,6.10494,6.37074,6.87927,7.73133,9.14131,11.6118,16.6035,30.7623,200.0,32.8757,15.4971,10.3436,7.94341,6.61036,5.81164,5.32961,5.06348,4.96639,-0.0972567,-0.0229266,4713.48,109.883,5.38543E-4,57.2351,82.2329,0.0,1.0,0.0,0.0,4
5.9299,5.99713,6.25824,6.7578,7.59482,8.97991,11.4068,16.3104,30.2193,200.0,33.581,15.8297,10.5656,8.11389,6.75223,5.93637,5.44399,5.17216,5.07299,-0.0778809,-0.0229252,4752.8,110.927,1.08532E-4,61.9443,86.9421,0.0,1.0,0.0,0.0,4
5.81708,5.88303,6.13917,6.62923,7.45032,8.80906,11.1898,16.0001,29.6445,200.0,34.3276,16.1817,10.8005,8.29433,6.90239,6.06839,5.56507,5.28719,5.18581,-0.057373,-0.0229242,4846.66,113.079,-7.0652E-5,66.7347,91.7326,0.0,1.0,0.0,0.0,4
5.68814,5.75263,6.0031,6.48229,7.28518,8.6138,10.9418,15.6454,28.9874,200.0,35.1811,16.584,11.0691,8.50056,7.07401,6.21927,5.70344,5.41865,5.31475,-0.0339355,-0.0229242,4953.62,115.565,-8.32793E-5,72.323,97.3208,0.0,1.0,0.0,0.0,4
5.57532,5.63853,5.88403,6.35372,7.14068,8.44296,10.7247,15.3351,28.4125,200.0,35.9278,16.936,11.3041,8.68101,7.22418,6.3513,5.82451,5.53367,5.42757,-0.0134277,-0.0229238,5048.51,117.761,1.83226E-5,77.3128,102.311,0.0,1.0,0.0,0.0,4
5.46176,5.52369,5.76418,6.2243,6.99524,8.27099,10.5063,15.0228,27.8337,200.0,36.6797,17.2904,11.5406,8.86264,7.37533,6.48418,5.94637,5.64945,5.54113,0.00721325,-0.0229245,5144.27,119.975,6.48059E-5,82.3969,107.395,0.0,1.0,0.0,0.0,4
5.32208,5.38242,5.61676,6.06512,6.81634,8.05946,10.2376,14.6385,27.1219,200.0,37.6044,17.7263,11.8315,9.08606,7.56125,6.64764,6.09627,5.79187,5.68081,0.0326039,-0.0229245,5253.91,122.53,8.38376E-5,88.3239,113.322,0.0,1.0,0.0,0.0,4
5.19985,5.25881,5.48777,5.92583,6.65979,7.87436,10.0025,14.3024,26.4989,200.0,38.4135,18.1077,12.0861,9.28155,7.72393,6.79067,6.22744,5.91648,5.80304,0.0548207,-0.0229249,5350.8,124.778,1.26325E-5,93.6127,118.61,0.0,1.0,0.0,0.0,4
5.07763,5.1352,5.35878,5.78654,6.50326,7.68928,9.76736,13.9662,25.8761,200.0,39.2224,18.489,12.3406,9.47703,7.88661,6.93369,6.3586,6.04109,5.92526,0.0770375,-0.0229243,5446.67,127.035,-1.53135E-5,98.9979,123.996,0.0,1.0,0.0,0.0,4
