Track2,Track5,Track8,Track9,Track10,Track13,Track16,TrackPosition,AngleToTrackAxis,Speed,SpeedY,Accelerate,Brake,Steering,Gear
7.70798,10.5109,22.0978,31.8378,46.2565,6.1325,3.9426,-0.335829,-0.0266187,88.5932,-0.516152,0.0,0.0,-0.30000001192092896,3
7.75374,10.7574,23.2636,33.7038,48.792,5.93672,3.92047,-0.332367,4.45668E-4,88.1893,0.270593,0.0,0.0,-0.30000001192092896,3
7.85324,11.1322,24.8968,36.2204,52.0689,5.66978,3.86285,-0.334184,0.0335191,87.7423,1.28239,0.0,0.0,0.0,3
8.00249,11.607,26.8442,39.0999,55.6579,5.37273,3.77518,-0.341915,0.0681689,87.2825,2.62323,0.0,0.0,-0.30000001192092896,3
8.09652,11.8183,27.5356,40.0497,56.7724,5.22494,3.70433,-0.352298,0.0782664,86.951,2.69918,0.0,0.0,0.0,3
8.22746,12.0942,28.383,41.1826,58.0716,5.03148,3.60316,-0.367899,0.0896667,86.4698,1.53965,0.0,0.0,0.0,3
8.35839,12.3127,28.8779,41.7735,58.6866,4.84964,3.48833,-0.38724,0.0942596,86.1973,1.73913,0.0,0.0,0.0,3
8.42384,12.2796,28.2798,40.7906,57.3943,4.76692,3.39279,-0.406296,0.0804909,85.986,0.843101,1.0,0.0,0.0,3
8.46281,12.1727,27.421,39.4296,55.6272,4.72482,3.3132,-0.423391,0.062012,86.5985,0.261051,1.0,0.0,0.0,3
8.47855,12.0291,26.5011,37.9834,53.741,4.72129,3.2564,-0.436845,0.0422366,87.7558,0.00528443,1.0,0.0,0.0,3
8.46853,11.8539,25.5598,36.5149,51.8157,4.76367,3.22807,-0.445602,0.0219844,88.9128,-0.0922598,1.0,0.0,0.0,3
8.43087,11.6467,24.6016,35.0326,49.8634,4.85974,3.23178,-0.449124,0.00149566,90.0726,-0.125503,1.0,0.0,-0.30000001192092896,3
8.39014,11.4941,23.9705,34.0646,48.585,4.95587,3.25362,-0.448274,-0.0118596,91.1507,-0.817219,1.0,0.0,0.0,3
8.41413,11.5944,24.3996,34.7281,49.4673,4.89506,3.24262,-0.448137,-0.00254982,92.2013,-0.18807,1.0,0.0,0.0,3
8.37402,11.4751,23.9498,34.0503,48.5826,4.98122,3.27056,-0.445351,-0.0115868,93.395,0.534487,1.0,0.0,0.0,3
8.28277,11.2143,22.9881,32.593,46.6595,5.19043,3.33993,-0.43818,-0.0314166,94.5938,0.209288,1.0,0.0,-0.30000001192092896,3
8.1844,10.9882,22.2546,31.5032,45.2303,5.41167,3.42832,-0.426906,-0.0457799,95.7015,-0.637559,1.0,0.0,0.0,3
8.14081,10.9876,22.4699,31.9107,45.8568,5.45363,3.48156,-0.416005,-0.0377042,96.7642,0.00152507,1.0,0.0,0.0,3
8.03966,10.7921,21.9131,31.1105,44.8346,5.66931,3.57939,-0.402166,-0.047331,97.9788,0.68438,1.0,0.0,-0.30000001192092896,3
7.91055,10.5375,21.1733,30.0313,43.4308,5.96621,3.70716,-0.38467,-0.0608584,99.0988,-0.276529,1.0,0.0,0.0,3
7.83217,10.4908,21.3101,30.3565,43.9929,6.06007,3.79483,-0.367834,-0.0526368,100.122,-0.05999,1.0,0.0,-0.30000001192092896,3
7.73438,10.3718,21.1511,30.2105,43.8979,6.22728,3.89877,-0.35031,-0.0516345,101.321,1.23271,1.0,0.0,-0.30000001192092896,3
7.61787,10.1992,20.7899,29.7469,43.3665,6.45636,4.02053,-0.331199,-0.0552208,102.378,0.328315,1.0,0.0,0.0,3
7.54349,10.1769,21.0522,30.2854,44.2653,6.51574,4.10376,-0.313915,-0.0437352,103.392,0.748234,1.0,0.0,-0.30000001192092896,3
7.45389,10.0855,21.0094,30.329,44.602,6.64834,4.1995,-0.296815,-0.03992,104.561,1.57362,1.0,0.0,-0.30000001192092896,3
7.37195,10.0125,21.0336,30.4778,45.2868,6.75735,4.28745,-0.280544,-0.0347187,105.568,1.24979,1.0,0.0,-0.30000001192092896,3
7.32299,10.0376,21.4526,31.252,47.4042,6.75538,4.34488,-0.266728,-0.0209891,106.565,1.7988,1.0,0.0,-0.30000001192092896,3
7.30037,10.1246,22.1021,32.3747,50.9463,6.6915,4.37909,-0.255733,-0.0033862,107.534,2.65608,1.0,0.0,-0.30000001192092896,4
7.30252,10.2585,22.9049,33.7073,56.3088,6.58942,4.3925,-0.248022,0.0157483,108.217,3.51927,1.0,0.0,0.0,4
7.33238,10.4346,23.8119,35.3106,63.1787,6.45697,4.38231,-0.244615,0.0348895,107.739,4.0002,0.0,0.0,0.0,4
7.36399,10.5646,24.4262,36.7828,69.0942,6.36219,4.36543,-0.244489,0.046759,107.44,4.85125,0.0,0.0,0.0,4
7.35268,10.5012,24.0998,36.672,70.5803,6.40435,4.36848,-0.245611,0.0402501,107.184,3.76762,0.0,0.6000000238418579,0.0,4
7.31559,10.3264,23.2437,35.4918,69.3055,6.53515,4.38625,-0.247122,0.022929,105.986,2.30193,0.0,0.6000000238418579,0.0,4
7.24084,10.0536,22.0241,33.4971,65.8893,6.78214,4.44071,-0.244962,-0.00222557,101.349,1.40533,0.0,0.6000000238418579,0.0,4
7.14011,9.75685,20.827,31.5232,62.33,7.10756,4.53178,-0.237367,-0.0273835,96.3583,0.750755,0.0,0.0,-0.30000001192092896,4
7.02737,9.4835,19.8457,30.0077,59.8423,7.45901,4.64646,-0.225064,-0.0477869,93.3114,-0.235629,0.0,0.0,-0.30000001192092896,4
6.98309,9.48582,20.106,31.47,65.1682,7.45834,4.69347,-0.213864,-0.0379545,92.9432,-0.437642,0.0,0.0,0.0,4
6.98435,9.62183,20.9837,35.0322,74.033,7.29622,4.69669,-0.206145,-0.016422,92.6104,0.285181,0.0,0.0,0.0,4
6.96394,9.63869,21.404,37.6483,79.1058,7.28335,4.7202,-0.199975,-0.00956791,92.4036,1.46706,0.0,0.0,-0.30000001192092896,4
6.88476,9.43974,20.7853,37.0114,78.198,7.52483,4.79769,-0.191878,-0.0245406,92.2336,0.809813,0.0,0.0,0.0,4
6.83051,9.3477,20.8301,38.4972,80.4831,7.64463,4.85364,-0.183662,-0.0279071,91.8973,-0.403919,0.0,0.0,0.0,4
6.78453,9.28594,21.1572,40.7513,83.6137,7.72608,4.90145,-0.175742,-0.028136,91.7122,0.659461,0.0,0.0,0.0,4
6.68386,9.05245,20.5598,39.8567,82.1788,8.05316,5.00838,-0.164086,-0.0451886,91.5484,0.357544,1.0,0.0,0.0,4
6.55673,8.77369,19.8119,38.4243,79.9551,8.49077,5.15138,-0.148211,-0.0651366,91.6334,0.0862268,1.0,0.0,0.0,4
6.40303,8.46488,19.0412,36.9053,77.5741,9.01009,5.33287,-0.12717,-0.0856478,92.3845,-0.0370452,1.0,0.0,0.0,4
6.22086,8.12743,18.2657,35.3719,75.1449,9.53726,5.55689,-0.100424,-0.106297,93.1343,-0.08373,1.0,0.0,0.0,4
6.00913,7.77968,17.4865,33.8319,72.6793,10.0671,5.82677,-0.0677185,-0.126999,93.8856,-0.0994337,1.0,0.0,-0.30000001192092896,4
5.78231,7.48575,17.0767,33.4763,72.1311,10.452,6.09995,-0.0301111,-0.14024,94.5461,-0.787326,1.0,0.0,0.0,4
5.57874,7.34206,17.6503,36.1197,76.1502,10.4628,6.27836,0.00791931,-0.135863,95.23,0.277093,1.0,0.0,-0.30000001192092896,4
5.37202,7.13318,17.6472,36.7438,76.9141,10.6542,6.48039,0.0472647,-0.126947,95.8992,-0.242559,1.0,0.0,0.0,4
5.22862,7.09436,18.9072,40.7873,82.1879,10.4907,6.57973,0.0794919,-0.0965449,96.5209,0.263934,1.0,0.0,0.0,4
5.1347,7.02247,19.2711,41.8142,83.3221,10.5103,6.66205,0.0986211,-0.0856468,97.0361,0.915922,1.0,0.0,-0.30000001192092896,4
4.99027,6.85124,19.0551,41.1607,82.1541,10.6855,6.80693,0.125223,-0.0804188,97.7898,0.178821,1.0,0.0,0.0,4
4.90521,6.85122,20.225,44.0905,85.5121,10.5433,6.86109,0.145788,-0.057491,98.4182,0.117582,1.0,0.0,-0.30000001192092896,4
4.82383,6.79374,20.5294,44.6141,85.7623,10.5467,6.93069,0.162739,-0.046663,99.2094,0.649073,1.0,0.0,-0.30000001192092896,4
4.7773,6.81647,21.3576,46.3525,87.4562,10.4335,6.95773,0.17524,-0.0299956,99.8417,-0.233352,1.0,0.0,0.0,4
4.81058,7.0597,24.0293,52.0377,93.534,10.037,6.89199,0.17949,0.00462944,100.486,0.660987,1.0,0.0,-0.30000001192092896,4
4.84106,7.19405,25.0054,53.5167,94.6561,9.86023,6.85285,0.178914,0.0194891,101.286,1.2149,1.0,0.0,-0.30000001192092896,4
4.91085,7.40461,26.2727,55.4132,96.1725,9.62378,6.77815,0.172594,0.0362771,101.923,0.131683,1.0,0.0,0.0,4
5.05487,7.81017,28.9775,59.7173,100.084,9.2333,6.63818,0.158257,0.0640681,102.633,1.12048,1.0,0.0,-0.30000001192092896,4
5.17948,8.02272,29.2883,59.4494,99.2425,9.04856,6.52134,0.140182,0.0710901,103.449,0.8807,1.0,0.0,0.0,4
5.35776,8.35339,30.6708,61.0211,35.0054,8.76262,6.36012,0.116829,0.0867527,104.101,-0.117097,0.0,0.0,0.0,4
5.57115,8.7553,32.4915,63.246,30.0722,8.43019,6.16782,0.087346,0.105364,104.892,0.881297,0.0,0.0,0.0,4
5.74242,8.97053,32.3202,62.1454,30.3677,8.23752,6.00264,0.0567155,0.100165,104.763,0.51746,0.0,0.0,0.0,4
5.89834,9.13845,31.8094,60.5149,31.7737,8.07525,5.84819,0.0272883,0.0919736,104.565,0.199668,1.0,0.0,0.0,4
6.03974,9.27845,31.2314,58.8155,34.5047,7.93157,5.70605,-8.32298E-5,0.0832012,104.636,0.047104,1.0,0.0,0.0,4
6.16543,9.39046,30.6045,57.0765,93.1754,7.80792,5.57767,-0.025091,0.0741494,105.463,-0.0258791,1.0,0.0,0.0,4
6.27449,9.47506,29.9429,55.321,90.7895,7.70581,5.46448,-0.0475048,0.0648177,106.288,-0.0572254,1.0,0.0,0.0,4
6.3661,9.53179,29.25,53.5557,88.3739,7.62709,5.36748,-0.0671137,0.0553425,107.115,-0.0686609,1.0,0.0,0.0,4
6.43967,9.5605,28.5258,51.7787,85.927,7.57391,5.28773,-0.0838013,0.0456322,107.943,-0.0724283,1.0,0.0,0.0,4
6.49435,9.56041,27.7688,49.9855,83.4435,7.54874,5.22638,-0.0973677,0.0357273,108.775,-0.0736738,1.0,0.0,0.0,4
6.52988,9.53207,26.9812,48.1791,80.925,7.55355,5.18422,-0.107744,0.025585,109.609,-0.0733283,1.0,0.0,-0.30000001192092896,4
6.5511,9.49523,26.3036,46.6306,78.6962,7.57279,5.15776,-0.114985,0.0169442,110.419,-0.46236,1.0,0.0,0.0,4
