Track0,Track4,Track8,Track9,Track10,Track14,Track18,TrackPosition,AngleToTrackAxis,RPM,Speed,SpeedY,Accelerate,Brake,Steering,Gear
4.71669,6.25142,30.2428,200.0,32.8484,8.08278,6.28508,0.142558,0.0179589,4431.43,103.442,0.00121007,1.0,0.0,0.0,4
4.72712,6.26523,30.3096,200.0,32.794,8.06938,6.27466,0.140663,0.017958,4443.95,103.731,0.00131735,1.0,0.0,0.0,4
4.73749,6.27898,30.3762,200.0,32.7397,8.05604,6.26429,0.138778,0.0179589,4456.49,104.021,0.00123005,1.0,0.0,0.0,4
4.7478,6.29265,30.4422,200.0,32.6859,8.04277,6.25397,0.136902,0.017958,4469.09,104.311,0.00133097,1.0,0.0,0.0,4
4.75828,6.30654,30.5095,200.0,32.6311,8.02929,6.24349,0.134997,0.0179585,4481.65,104.601,0.00122405,1.0,0.0,0.0,4
4.76891,6.32062,30.5775,200.0,32.5756,8.01563,6.23287,0.133066,0.017958,4494.18,104.892,0.00133053,1.0,0.0,0.0,4
4.77928,6.33437,30.6441,200.0,32.5214,8.00229,6.2225,0.131181,0.0179585,4506.66,105.183,0.00124367,1.0,0.0,0.0,4
4.7897,6.34818,30.7109,200.0,32.467,7.98889,6.21207,0.129286,0.017958,4519.31,105.474,0.00134641,1.0,0.0,0.0,4
4.80028,6.3622,30.7788,200.0,32.4116,7.97528,6.20149,0.127363,0.0179585,4531.9,105.766,0.00125899,1.0,0.0,0.0,4
4.81091,6.37629,30.8468,200.0,32.3561,7.96162,6.19086,0.12543,0.017958,4544.46,106.058,0.00134313,1.0,0.0,0.0,4
4.82141,6.39021,30.9142,200.0,32.3012,7.94811,6.18036,0.123521,0.017958,4557.15,106.351,0.00125698,1.0,0.0,0.0,4
4.83206,6.40431,30.9824,200.0,32.2456,7.93442,6.16972,0.121586,0.017958,4569.85,106.644,0.00136567,1.0,0.0,0.0,4
4.84276,6.4185,31.0511,200.0,32.1896,7.92066,6.15902,0.119641,0.017958,4582.52,106.937,0.0012665,1.0,0.0,0.0,4
4.85341,6.43262,31.1193,200.0,32.134,7.90696,6.14836,0.117703,0.017958,4595.17,107.231,0.00137281,1.0,0.0,0.0,4
4.86403,6.44669,31.1875,200.0,32.0784,7.8933,6.13774,0.115774,0.017958,4607.88,107.525,0.0012811,1.0,0.0,0.0,4
4.87481,6.46098,31.2565,200.0,32.0222,7.87944,6.12697,0.113814,0.017958,4620.65,107.82,0.00139197,1.0,0.0,0.0,4
4.88566,6.47536,31.3262,200.0,31.9654,7.86548,6.11611,0.111841,0.017958,4633.28,108.114,0.00129327,1.0,0.0,0.0,4
4.89636,6.48954,31.3947,200.0,31.9095,7.85172,6.10541,0.109896,0.017958,4645.99,108.41,0.00140376,1.0,0.0,0.0,4
4.90713,6.50381,31.4638,200.0,31.8532,7.83788,6.09465,0.107939,0.017958,4658.79,108.705,0.00130221,1.0,0.0,0.0,4
4.91805,6.51829,31.5338,200.0,31.7961,7.82383,6.08372,0.105953,0.017958,4671.81,109.001,0.00140645,1.0,0.0,0.0,4
4.92905,6.53287,31.6044,200.0,31.7386,7.80968,6.07272,0.103954,0.017958,4684.49,109.297,0.00131168,1.0,0.0,0.0,4
4.93981,6.54713,31.6732,200.0,31.6824,7.79585,6.06197,0.101998,0.017958,4697.27,109.594,0.00142089,1.0,0.0,0.0,4
4.95075,6.56163,31.7435,200.0,31.6252,7.78178,6.05103,0.100009,0.017958,4710.06,109.891,0.00131805,1.0,0.0,0.0,4
4.96174,6.57619,31.8139,200.0,31.5678,7.76765,6.04003,0.098011,0.017958,4722.86,110.189,0.00142488,1.0,0.0,0.0,4
4.9728,6.59086,31.8849,200.0,31.51,7.75342,6.02897,0.0960001,0.017958,4735.66,110.487,0.00129146,1.0,0.0,0.0,4
4.98373,6.60534,31.9548,200.0,31.4529,7.73937,6.01804,0.0940129,0.017957,4748.98,110.785,0.00136983,1.0,0.0,0.0,4
4.99474,6.61993,32.0255,200.0,31.3953,7.72521,6.00703,0.0920121,0.017958,4761.79,111.084,0.00129426,1.0,0.0,0.0,4
5.00592,6.63474,32.097,200.0,31.337,7.71084,5.99586,0.08998,0.017957,4774.52,111.383,0.00141031,1.0,0.0,0.0,4
5.01707,6.64952,32.1686,200.0,31.2787,7.6965,5.98471,0.0879534,0.017958,4787.33,111.682,0.00131623,1.0,0.0,0.0,4
5.0281,6.66415,32.2393,200.0,31.2211,7.6823,5.97367,0.085947,0.017957,4800.29,111.982,0.00142602,1.0,0.0,0.0,4
5.03931,6.679,32.3112,200.0,31.1624,7.66789,5.96247,0.0839099,0.017958,4813.23,112.282,0.00133739,1.0,0.0,0.0,4
5.05058,6.69394,32.3834,200.0,31.1036,7.6534,5.95119,0.0818607,0.017957,4826.8,112.583,0.00145604,1.0,0.0,0.0,4
5.06183,6.70885,32.4556,200.0,31.0447,7.63893,5.93994,0.0798154,0.017958,4839.58,112.884,0.00134797,1.0,0.0,0.0,4
5.07306,6.72374,32.5276,200.0,30.9861,7.62448,5.92871,0.0777733,0.017957,4852.47,113.185,0.00146383,1.0,0.0,0.0,4
5.08437,6.73873,32.6002,200.0,30.9269,7.60994,5.9174,0.0757182,0.017958,4865.43,113.487,0.00135491,1.0,0.0,0.0,4
5.09577,6.75384,32.6732,200.0,30.8674,7.59528,5.906,0.0736451,0.017957,4878.31,113.789,0.00147267,1.0,0.0,0.0,4
5.10714,6.76891,32.7462,200.0,30.8079,7.58065,5.89463,0.071578,0.017958,4891.27,114.092,0.00137951,1.0,0.0,0.0,4
5.1185,6.78396,32.8189,200.0,30.7486,7.56605,5.88328,0.069514,0.017957,4905.31,114.394,0.00148833,1.0,0.0,0.0,4
5.12993,6.79911,32.8923,200.0,30.6888,7.55135,5.87184,0.0674356,0.017958,4918.08,114.698,0.00137626,1.0,0.0,0.0,4
5.14145,6.81438,32.9661,200.0,30.6286,7.53653,5.86032,0.0653413,0.017957,4931.03,115.002,0.00149433,1.0,0.0,0.0,4
5.15297,6.82964,33.04,200.0,30.5684,7.52172,5.84881,0.0632479,0.017958,4943.93,115.306,0.00140001,1.0,0.0,0.0,4
5.16436,6.84474,33.1129,200.0,30.5089,7.50707,5.83741,0.0611766,0.017957,4957.01,115.611,0.00151571,1.0,0.0,0.0,4
5.17594,6.86009,33.1873,200.0,30.4483,7.49218,5.82583,0.0590718,0.017958,4970.16,115.916,0.00142589,1.0,0.0,0.0,4
5.18761,6.87555,33.2619,200.0,30.3875,7.47718,5.81417,0.0569509,0.017957,4986.51,116.22,0.00149204,1.0,0.0,0.0,4
5.19927,6.89101,33.3368,200.0,30.3265,7.46218,5.80251,0.0548308,0.017957,4998.46,116.527,0.00140202,1.0,0.0,0.0,4
5.21081,6.9063,33.4107,200.0,30.2662,7.44734,5.79096,0.0527323,0.017957,5011.03,116.834,0.00153783,1.0,0.0,0.0,4
5.22246,6.92175,33.4855,200.0,30.2052,7.43235,5.77931,0.0506141,0.017957,5023.79,117.141,0.00145272,1.0,0.0,0.0,4
5.23421,6.93731,33.5607,200.0,30.1439,7.41725,5.76757,0.0484797,0.017957,5036.64,117.449,0.00156636,1.0,0.0,0.0,4
5.24604,6.953,33.6367,200.0,30.082,7.40203,5.75573,0.0463277,0.017957,5049.75,117.757,0.00145844,1.0,0.0,0.0,4
5.25766,6.9684,33.7111,200.0,30.0213,7.38709,5.74411,0.0442156,0.017957,5066.25,118.064,0.00157883,1.0,0.0,0.0,4
5.26939,6.98394,33.7863,200.0,29.96,7.37201,5.73239,0.0420844,0.017957,5078.33,118.373,0.00148276,1.0,0.0,0.0,4
5.28121,6.99961,33.862,200.0,29.8983,7.3568,5.72056,0.0399349,0.017957,5090.85,118.683,0.001612,1.0,0.0,0.0,4
5.29315,7.01543,33.9387,200.0,29.8358,7.34145,5.70863,0.037765,0.017957,5103.47,118.993,0.00149634,1.0,0.0,0.0,4
5.30497,7.0311,34.0144,200.0,29.7741,7.32625,5.6968,0.0356156,0.017957,5116.42,119.304,0.00160501,1.0,0.0,0.0,4
5.31679,7.04677,34.0903,200.0,29.7122,7.31104,5.68498,0.0334662,0.017957,5130.87,119.614,0.0015055,1.0,0.0,0.0,4
5.32871,7.06256,34.1666,200.0,29.65,7.29572,5.67306,0.0313,0.017957,5144.04,119.925,0.00162572,1.0,0.0,0.0,4
5.34076,7.07853,34.244,200.0,29.587,7.28022,5.66102,0.02911,0.017957,5157.01,120.236,0.00150459,1.0,0.0,0.0,4
5.35278,7.09447,34.3209,200.0,29.5242,7.26476,5.64899,0.026924,0.017957,5170.2,120.548,0.00161991,1.0,0.0,0.0,4
5.36475,7.11033,34.3978,200.0,29.4616,7.24937,5.63703,0.0247489,0.017957,5183.46,120.86,0.00151304,1.0,0.0,0.0,4
5.37678,7.12627,34.4748,200.0,29.3988,7.2339,5.62499,0.0225614,0.017957,5196.81,121.172,0.00163336,1.0,0.0,0.0,4
5.38896,7.14242,34.553,200.0,29.335,7.21823,5.61281,0.020347,0.017957,5209.46,121.485,0.00152094,1.0,0.0,0.0,4
5.4012,7.15864,34.6314,200.0,29.2711,7.20249,5.60057,0.0181213,0.017957,5223.06,121.798,0.00162819,1.0,0.0,0.0,4
5.41329,7.17467,34.709,200.0,29.2079,7.18694,5.58848,0.0159238,0.017957,5236.79,122.111,0.00150034,1.0,0.0,0.0,4
5.42547,7.19081,34.787,200.0,29.1443,7.17128,5.5763,0.0137098,0.017957,5250.41,122.425,0.00160603,1.0,0.0,0.0,4
5.43767,7.20698,34.8653,200.0,29.0805,7.15559,5.56411,0.0114925,0.017957,5264.15,122.738,0.00149056,1.0,0.0,0.0,4
5.44997,7.22328,34.9441,200.0,29.0162,7.13977,5.5518,0.00925602,0.017957,5275.72,123.053,0.0016078,1.0,0.0,0.0,4
5.46228,7.23959,35.023,200.0,28.9519,7.12395,5.5395,0.00701887,0.017957,5288.62,123.367,0.00143148,1.0,0.0,0.0,4
5.47452,7.25581,35.1013,200.0,28.8881,7.10821,5.52725,0.00479308,0.0179561,5302.8,123.68,0.00151247,1.0,0.0,0.0,4
5.48684,7.27214,35.1804,200.0,28.8237,7.09237,5.51494,0.00255446,0.0179561,5316.92,123.994,0.00137874,1.0,0.0,0.0,4
5.49931,7.28867,35.2602,200.0,28.7586,7.07633,5.50246,2.86796E-4,0.0179556,5331.04,124.307,0.00151813,1.0,0.0,0.0,4
5.51185,7.30529,35.3408,200.0,28.693,7.0602,5.48992,-0.00199318,0.0179561,5344.94,124.621,0.00141624,1.0,0.0,0.0,4
5.52422,7.32168,35.42,200.0,28.6283,7.04429,5.47755,-0.00424177,0.0179561,5353.5,124.938,0.00156179,1.0,0.0,0.0,4
5.53662,7.33812,35.4995,200.0,28.5636,7.02835,5.46515,-0.00649582,0.0179556,5368.28,125.251,0.00135067,1.0,0.0,0.0,4
5.5491,7.35465,35.5793,200.0,28.4985,7.01231,5.45268,-0.00876427,0.0179547,5383.0,125.564,0.00140904,1.0,0.0,0.0,4
5.56174,7.3714,35.6603,200.0,28.4324,6.99605,5.44004,-0.0110618,0.0179551,5397.64,125.877,0.00128524,1.0,0.0,0.0,4
5.57432,7.38808,35.7409,200.0,28.3667,6.97987,5.42745,-0.0133501,0.0179542,5411.93,126.191,0.00144351,1.0,0.0,0.0,4
5.58686,7.4047,35.8214,200.0,28.3011,6.96374,5.41492,-0.0156286,0.0179551,5418.36,126.509,0.00133357,1.0,0.0,0.0,4
5.5995,7.42145,35.9021,200.0,28.2352,6.94749,5.40227,-0.0179277,0.0179532,5433.34,126.822,0.00135088,1.0,0.0,0.0,4
5.61215,7.4382,35.9831,200.0,28.1693,6.93123,5.38963,-0.020226,0.0179527,5448.57,127.134,0.00110716,1.0,0.0,0.0,4
5.62493,7.45514,36.0648,200.0,28.1025,6.91479,5.37684,-0.0225501,0.0179523,5463.82,127.447,0.00123642,1.0,0.0,0.0,4
5.63758,7.47191,36.1461,200.0,28.0363,6.89852,5.36419,-0.02485,0.0179523,5478.77,127.759,0.00116545,1.0,0.0,0.0,4
5.65028,7.48874,36.2274,200.0,27.97,6.8822,5.35149,-0.0271582,0.0179523,5491.42,128.073,0.00131417,1.0,0.0,0.0,4
5.66307,7.5057,36.3095,200.0,27.9031,6.86574,5.3387,-0.0294841,0.0179523,5498.06,128.391,0.00115231,1.0,0.0,0.0,4
5.67598,7.52279,36.3918,200.0,27.8359,6.84915,5.32579,-0.0318306,0.0179504,5513.74,128.703,0.0011877,1.0,0.0,0.0,4
5.68889,7.53989,36.4746,200.0,27.7684,6.83256,5.31289,-0.0341763,0.0179504,5529.73,129.015,0.00101499,1.0,0.0,0.0,4
5.70171,7.55689,36.5567,200.0,27.7015,6.81606,5.30006,-0.036508,0.0179504,5545.42,129.326,0.00118652,1.0,0.0,0.0,4
5.71463,7.57402,36.6396,200.0,27.6339,6.79944,5.28714,-0.0388568,0.0179504,5560.23,129.639,0.00110478,1.0,0.0,0.0,4
5.72756,7.59115,36.7225,200.0,27.5664,6.78283,5.27422,-0.0412062,0.0179504,5566.46,129.957,0.00129593,1.0,0.0,0.0,4
5.75356,7.6256,36.8889,200.0,27.4307,6.74939,5.24821,-0.0459335,0.0179489,5597.89,130.581,0.00113396,1.0,0.0,0.0,4
5.76656,7.64283,36.9723,200.0,27.3627,6.73267,5.23521,-0.0482968,0.0179494,5613.17,130.893,0.00100743,1.0,0.0,0.0,4
5.77961,7.66013,37.0558,200.0,27.2945,6.71589,5.22216,-0.0506691,0.0179485,5627.82,131.206,0.00116371,1.0,0.0,0.0,4
5.7928,7.67761,37.1406,200.0,27.2255,6.69892,5.20897,-0.0530669,0.0179494,5637.07,131.522,0.00110817,1.0,0.0,0.0,4
5.80599,7.69509,37.225,200.0,27.1566,6.68196,5.19578,-0.0554653,0.0179485,5651.79,131.835,0.00121307,1.0,0.0,0.0,4
5.81909,7.71245,37.309,200.0,27.0881,6.66512,5.18268,-0.057846,0.0179494,5666.6,132.148,0.00110589,1.0,0.0,0.0,4
5.83223,7.72986,37.3932,200.0,27.0195,6.64822,5.16954,-0.0602345,0.0179485,5681.13,132.461,0.00124309,1.0,0.0,0.0,4
5.84543,7.74737,37.4779,200.0,26.9504,6.63124,5.15634,-0.0626351,0.0179494,5695.24,132.775,0.00114135,1.0,0.0,0.0,4
5.85879,7.76506,37.5634,200.0,26.8807,6.61407,5.14298,-0.0650626,0.0179485,5707.12,133.089,0.00127976,1.0,0.0,0.0,4
5.87202,7.7826,37.6484,200.0,26.8115,6.59705,5.12975,-0.0674678,0.0179494,5718.71,133.405,0.00115814,1.0,0.0,0.0,4
5.88528,7.80018,37.7333,200.0,26.7422,6.58,5.11649,-0.0698784,0.0179485,5733.21,133.718,0.00126664,1.0,0.0,0.0,4
5.89864,7.81789,37.8191,200.0,26.6723,6.56281,5.10313,-0.0723081,0.0179494,5747.67,134.032,0.00113204,1.0,0.0,0.0,4
5.91214,7.83577,37.9055,200.0,26.6019,6.54546,5.08963,-0.0747609,0.0179485,5761.86,134.346,0.00125542,1.0,0.0,0.0,4
5.92565,7.85368,37.9922,200.0,26.5312,6.52808,5.07613,-0.0772166,0.0179494,5775.86,134.66,0.00114379,1.0,0.0,0.0,4
5.93892,7.87127,38.0772,200.0,26.4619,6.51101,5.06285,-0.0796302,0.0179485,5785.88,134.977,0.00125605,1.0,0.0,0.0,4
5.95235,7.88907,38.1634,200.0,26.3916,6.49374,5.04943,-0.0820706,0.0179494,5800.38,135.291,0.00113395,1.0,0.0,0.0,4
5.96588,7.907,38.25,200.0,26.321,6.47635,5.0359,-0.0845301,0.0179485,5814.8,135.605,0.00121743,1.0,0.0,0.0,4
5.97953,7.9251,38.3377,200.0,26.2496,6.45878,5.02224,-0.0870126,0.0179489,5829.1,135.919,0.00109226,1.0,0.0,0.0,4
5.9931,7.94308,38.4246,200.0,26.1787,6.44133,5.00867,-0.0894799,0.0179485,5843.12,136.233,0.00121635,1.0,0.0,0.0,4
6.00665,7.96104,38.5116,200.0,26.1079,6.42391,4.99513,-0.0919417,0.0179489,5853.38,136.55,0.00108787,1.0,0.0,0.0,4
6.02024,7.97904,38.5986,200.0,26.0369,6.40644,4.98154,-0.0944119,0.0179485,5867.89,136.865,0.00121069,1.0,0.0,0.0,4
6.03394,7.99721,38.6865,200.0,25.9653,6.38882,4.96783,-0.0969028,0.0179489,5882.28,137.179,0.00107148,1.0,0.0,0.0,4
6.04776,8.01552,38.775,200.0,25.8931,6.37105,4.95401,-0.0994153,0.0179485,5896.63,137.494,0.00120586,1.0,0.0,0.0,4
6.0614,8.03361,38.8626,200.0,25.8217,6.3535,4.94037,-0.101896,0.0179489,5910.68,137.808,0.00108386,1.0,0.0,0.0,4
6.07512,8.05178,38.9504,200.0,25.7501,6.33586,4.92666,-0.104389,0.0179485,5921.1,138.126,0.00121704,1.0,0.0,0.0,4
6.08887,8.07001,39.0387,200.0,25.6782,6.31817,4.9129,-0.106889,0.0179489,5935.52,138.441,0.00108414,1.0,0.0,0.0,4
6.10275,8.08841,39.1276,200.0,25.6056,6.30032,4.89902,-0.109413,0.0179485,5949.82,138.755,0.00120217,1.0,0.0,0.0,4
6.11664,8.10681,39.2167,200.0,25.533,6.28246,4.88514,-0.111936,0.0179489,5964.16,139.07,0.00105635,1.0,0.0,0.0,4
6.13044,8.12511,39.3051,200.0,25.4609,6.26471,4.87133,-0.114446,0.0179485,5978.36,139.386,0.00118969,1.0,0.0,0.0,4
6.14435,8.14354,39.3944,200.0,25.3882,6.24683,4.85742,-0.116974,0.0179489,5988.93,139.703,0.00105193,1.0,0.0,0.0,4
6.15826,8.16198,39.4835,200.0,25.3155,6.22893,4.84351,-0.119504,0.0179485,6003.3,140.019,0.00117838,1.0,0.0,0.0,4
6.17233,8.18063,39.5738,200.0,25.2419,6.21084,4.82944,-0.122061,0.0179489,6017.57,140.334,0.00103511,1.0,0.0,0.0,4
6.18629,8.19913,39.6632,200.0,25.169,6.19289,4.81548,-0.124599,0.0179485,6031.84,140.649,0.0011596,1.0,0.0,0.0,4
6.20026,8.21765,39.7529,200.0,25.0959,6.17491,4.80151,-0.127139,0.0179489,6045.99,140.965,0.00102297,1.0,0.0,0.0,4
6.21438,8.23636,39.8433,200.0,25.0222,6.15676,4.78739,-0.129706,0.0179485,6056.9,141.283,0.00117075,1.0,0.0,0.0,4
6.22847,8.25504,39.9338,200.0,24.9485,6.13864,4.7733,-0.132267,0.0179489,6071.15,141.599,0.00103058,1.0,0.0,0.0,4
6.2427,8.27389,40.0249,200.0,24.8742,6.12034,4.75907,-0.134854,0.0179485,6085.46,141.915,0.00114795,1.0,0.0,0.0,4
6.25679,8.29257,40.1153,200.0,24.8005,6.10222,4.74498,-0.137415,0.0179489,6099.68,142.231,0.00101909,1.0,0.0,0.0,4
6.27092,8.3113,40.2058,200.0,24.7267,6.08405,4.73085,-0.139984,0.0179485,6113.85,142.547,0.00115806,1.0,0.0,0.0,4
6.28521,8.33023,40.2975,200.0,24.652,6.06567,4.71656,-0.142581,0.0179489,6125.02,142.865,0.00102668,1.0,0.0,0.0,4
6.29953,8.34921,40.3892,200.0,24.5771,6.04726,4.70224,-0.145185,0.0179485,6139.26,143.181,0.00115983,1.0,0.0,0.0,4
6.31382,8.36816,40.481,200.0,24.5024,6.02888,4.68795,-0.147783,0.0179489,6153.48,143.498,0.00101277,1.0,0.0,0.0,4
6.32808,8.38705,40.5723,200.0,24.4279,6.01054,4.67369,-0.150375,0.0179485,6167.69,143.814,0.00114517,1.0,0.0,0.0,4
6.34245,8.4061,40.6645,200.0,24.3528,5.99206,4.65932,-0.152987,0.0179489,6181.72,144.131,0.00100352,1.0,0.0,0.0,4
6.3568,8.42511,40.7564,200.0,24.2778,5.97361,4.64498,-0.155595,0.0179485,6193.28,144.449,0.00112043,1.0,0.0,0.0,4
6.37129,8.44432,40.8495,200.0,24.202,5.95497,4.63048,-0.15823,0.0179489,6207.43,144.766,9.94243E-4,1.0,0.0,0.0,4
6.38572,8.46345,40.9419,200.0,24.1266,5.93641,4.61605,-0.160853,0.0179485,6221.65,145.083,0.00113559,1.0,0.0,0.0,4
6.40015,8.48257,41.0345,200.0,24.0512,5.91786,4.60163,-0.163475,0.0179489,6235.74,145.4,9.87262E-4,1.0,0.0,0.0,4
6.4147,8.50185,41.1276,200.0,23.9752,5.89915,4.58708,-0.16612,0.0179485,6249.83,145.717,0.00112546,1.0,0.0,0.0,4
6.42929,8.5212,41.2213,200.0,23.8989,5.88038,4.57248,-0.168774,0.0179489,6261.61,146.036,9.8827E-4,1.0,0.0,0.0,4
6.44397,8.54064,41.3153,200.0,23.8222,5.8615,4.5578,-0.171442,0.0179485,6275.71,146.354,0.00113215,1.0,0.0,0.0,4
6.45847,8.55987,41.4084,200.0,23.7464,5.84285,4.5433,-0.174078,0.0179489,6289.85,146.671,9.97867E-4,1.0,0.0,0.0,4
6.47314,8.57931,41.5024,200.0,23.6697,5.82398,4.52863,-0.176746,0.0179485,6303.85,146.988,0.00113297,1.0,0.0,0.0,4
6.48779,8.59873,41.5964,200.0,23.5931,5.80515,4.51398,-0.179408,0.0179489,6317.47,147.306,0.00100023,1.0,0.0,0.0,4
6.50255,8.61829,41.6909,200.0,23.516,5.78617,4.49922,-0.182092,0.0179485,6329.78,147.625,0.00112066,1.0,0.0,0.0,4
6.51736,8.63792,41.786,200.0,23.4386,5.76712,4.48441,-0.184783,0.0179489,6343.76,147.942,9.87058E-4,1.0,0.0,0.0,4
6.5321,8.65745,41.8804,200.0,23.3616,5.74816,4.46967,-0.187463,0.0179485,6357.8,148.259,0.00113166,1.0,0.0,0.0,4
6.54681,8.67696,41.9748,200.0,23.2846,5.72924,4.45496,-0.190138,0.0179489,6371.69,148.576,9.89434E-4,1.0,0.0,0.0,4
6.56168,8.69665,42.07,200.0,23.207,5.71013,4.4401,-0.19284,0.0179485,6384.25,148.894,0.00112418,1.0,0.0,0.0,4
6.57667,8.71653,42.1662,200.0,23.1286,5.69084,4.4251,-0.195565,0.0179489,6397.75,149.212,9.77742E-4,1.0,0.0,0.0,4
6.59154,8.73623,42.2615,200.0,23.0509,5.67172,4.41023,-0.198269,0.0179485,6411.7,149.529,0.00111164,1.0,0.0,0.0,4
6.60638,8.7559,42.3567,200.0,22.9733,5.65264,4.3954,-0.200966,0.0179489,6425.53,149.846,9.77583E-4,1.0,0.0,0.0,4
6.62133,8.77572,42.4525,200.0,22.8952,5.63341,4.38044,-0.203685,0.0179485,6439.45,150.163,0.00110927,1.0,0.0,0.0,4
6.63636,8.79564,42.5489,200.0,22.8166,5.61408,4.36541,-0.206416,0.0179489,6451.99,150.481,9.56136E-4,1.0,0.0,0.0,4
6.65143,8.81561,42.6454,200.0,22.7379,5.5947,4.35034,-0.209156,0.0179485,6465.72,150.798,0.00109765,1.0,0.0,0.0,4
6.66645,8.83552,42.7419,200.0,22.6593,5.57538,4.33532,-0.211887,0.0179489,6479.52,151.114,9.46483E-4,1.0,0.0,0.0,4
6.68145,8.8554,42.8379,200.0,22.581,5.55609,4.32032,-0.214614,0.0179485,6493.3,151.431,0.00108927,1.0,0.0,0.0,4
6.69658,8.87545,42.935,200.0,22.5018,5.53663,4.30519,-0.217364,0.0179489,6507.0,151.748,9.46735E-4,1.0,0.0,0.0,5
6.72709,8.91589,43.1307,200.0,22.3424,5.49739,4.27468,-0.222911,0.0179489,6533.49,152.382,9.51262E-4,1.0,0.0,0.0,5
6.7422,8.93591,43.2274,200.0,22.2635,5.47797,4.25958,-0.225657,0.0179485,6547.29,152.698,0.00109658,1.0,0.0,0.0,5
6.75743,8.9561,43.3252,200.0,22.1838,5.45838,4.24435,-0.228425,0.0179489,6560.89,153.015,9.60488E-4,1.0,0.0,0.0,5
6.7729,8.97655,43.4223,200.0,22.1038,5.43852,4.22887,-0.231238,0.0179413,5343.4,153.084,1.17378E-4,1.0,0.0,0.0,5
6.78826,8.99687,43.5195,200.0,22.024,5.41878,4.21351,-0.234031,0.0179365,5328.3,153.028,-3.68769E-4,1.0,0.0,0.0,5
6.80349,9.01703,43.6163,200.0,21.9447,5.39921,4.19828,-0.236799,0.0179341,5313.41,152.972,-4.16699E-4,1.0,0.0,0.0,5
6.81858,9.03701,43.7124,200.0,21.8661,5.37981,4.18319,-0.239543,0.0179313,5298.73,152.916,-3.98589E-4,1.0,0.0,0.0,5
6.83351,9.05679,43.8079,199.514,21.7882,5.36062,4.16826,-0.242256,0.0179308,5284.26,152.86,-2.23753E-4,1.0,0.0,0.0,5
6.84839,9.07652,43.9033,198.669,21.7104,5.34148,4.15338,-0.244962,0.0179308,5269.98,152.804,1.39097E-5,1.0,0.0,0.0,5
6.86404,9.09725,44.0037,197.816,21.6286,5.32135,4.13773,-0.247806,0.0179308,5255.9,152.748,2.11295E-4,1.0,0.0,0.0,5
6.87954,9.11779,44.1029,196.965,21.5476,5.30142,4.12223,-0.250624,0.0179303,5241.06,152.691,3.88522E-4,1.0,0.0,0.0,5
6.89493,9.13817,44.2009,196.119,21.4674,5.28164,4.10684,-0.253421,0.0179284,5335.06,152.837,2.09625E-4,1.0,0.0,0.0,5
6.91004,9.15819,44.2974,195.274,21.3886,5.26221,4.09173,-0.256169,0.0179265,5341.13,153.06,8.90147E-5,1.0,0.0,0.0,5
6.92535,9.17846,44.3947,194.429,21.3088,5.24253,4.07642,-0.258952,0.0179237,5347.65,153.282,-4.31744E-5,1.0,0.0,0.0,5
6.94062,9.1987,44.4926,193.577,21.229,5.22289,4.06115,-0.261728,0.0179237,5354.43,153.504,1.12564E-4,1.0,0.0,0.0,5
6.95587,9.2189,44.59,192.726,21.1494,5.20328,4.04589,-0.264501,0.0179227,5361.63,153.726,1.66791E-4,1.0,0.0,0.0,5
6.97129,9.23934,44.689,191.87,21.0688,5.18345,4.03047,-0.267304,0.0179227,5369.1,153.948,3.24658E-4,1.0,0.0,0.0,5
6.98649,9.25947,44.7861,191.017,20.9895,5.16391,4.01528,-0.270066,0.0179217,5377.15,154.169,3.93251E-4,1.0,0.0,0.0,5
7.00204,9.28009,44.8859,190.156,20.9081,5.1439,3.99973,-0.272894,0.0179227,5384.89,154.39,5.61361E-4,1.0,0.0,0.0,5
7.01726,9.30026,44.9834,189.302,20.8286,5.12434,3.98451,-0.275661,0.0179217,5392.74,154.611,6.14535E-4,1.0,0.0,0.0,5
7.03289,9.32097,45.0837,188.438,20.7468,5.10423,3.96888,-0.278502,0.0179227,5400.57,154.833,7.33243E-4,1.0,0.0,0.0,5
7.04817,9.34122,45.1815,187.58,20.6671,5.08459,3.9536,-0.281279,0.0179217,5408.49,155.054,7.57538E-4,1.0,0.0,0.0,5
7.06371,9.36182,45.2813,186.715,20.5857,5.0646,3.93806,-0.284104,0.0179227,5416.83,155.275,8.5831E-4,1.0,0.0,0.0,5
7.07911,9.38224,45.3799,185.855,20.5053,5.04479,3.92265,-0.286905,0.0179217,5424.42,155.496,8.64952E-4,1.0,0.0,0.0,5
7.09463,9.4028,45.4795,184.988,20.4241,5.02483,3.90714,-0.289725,0.0179227,5432.0,155.718,9,468E-01,1.0,0.0,0.0,5
7.11019,9.42343,45.5791,184.124,20.3428,5.00482,3.89157,-0.292555,0.0179217,5439.63,155.94,9.38343E-4,1.0,0.0,0.0,5
7.12562,9.44387,45.6781,183.256,20.2621,4.98498,3.87615,-0.295359,0.0179227,5448.2,156.16,0.00100374,1.0,0.0,0.0,5
7.14131,9.46467,45.7786,182.388,20.1802,4.9648,3.86045,-0.298212,0.0179217,5455.53,156.382,9.77634E-4,1.0,0.0,0.0,5
7.1567,9.48506,45.8773,181.519,20.0996,4.94501,3.84507,-0.301009,0.0179227,5463.03,156.604,0.00102731,1.0,0.0,0.0,5
