Track5,Track7,Track9,Track11,Track13,TrackPosition,AngleToTrackAxis,RPM,Speed,SpeedY,Accelerate,Brake,Steering,Gear
14.3193,21.533,38.741,3.23632,1.63403,-0.811238,-6.86765E-4,5030.92,120.545,10.0473,1.0,0.0,0.0,4
13.7598,20.6578,37.3911,4.47671,2.16721,-0.75394,-0.0116949,5302.7,121.052,7.74717,1.0,0.0,0.0,4
12.9527,19.0859,34.2299,6.43453,2.73398,-0.706815,-0.0516984,5280.26,122.609,3.51735,1.0,0.0,-0.30000001192092896,4
12.0549,17.3632,30.6689,11.414,3.52974,-0.649832,-0.100143,5324.56,124.139,0.432391,1.0,0.0,-0.30000001192092896,4
11.547,16.7768,30.1562,58.4534,4.33759,-0.568397,-0.0935664,5423.14,125.5,1.80753,1.0,0.0,-0.30000001192092896,4
11.2949,16.8279,31.3161,15.4941,4.91683,-0.48755,-0.0595541,5523.34,126.596,5.21177,1.0,0.0,0.0,4
10.9944,16.623,31.6431,16.528,5.41653,-0.424293,-0.0431912,5566.98,127.582,6.97035,1.0,0.0,0.0,4
10.2698,15.3397,29.1196,58.9971,6.31754,-0.359904,-0.0706742,5562.69,129.068,4.16328,1.0,0.0,0.0,4
9.1671,13.3068,24.7372,52.2366,8.0606,-0.268836,-0.127613,5610.68,130.926,0.446247,1.0,0.0,-0.30000001192092896,4
8.55626,12.509,23.7306,51.5962,9.10727,-0.179238,-0.125225,5692.88,132.065,1.51673,1.0,0.0,-0.30000001192092896,4
8.00649,12.05,24.0625,54.1501,9.80006,-0.0702154,-0.0921069,5803.26,133.16,5.31268,1.0,0.0,-0.30000001192092896,4
7.44644,11.5355,24.255,56.6115,10.4383,0.0333141,-0.0629802,5876.08,134.005,7.91614,1.0,0.0,-0.30000001192092896,4
6.94279,10.9515,23.8988,57.7151,11.0488,0.11337,-0.0484319,5908.22,134.691,8.6556,1.0,0.0,-0.30000001192092896,4
6.42159,10.2354,23.0863,58.0181,11.761,0.187372,-0.0417926,5930.27,135.435,8.37082,1.0,0.0,-0.30000001192092896,4
5.89397,9.4455,21.9646,57.7949,12.5523,0.255847,-0.0404155,5947.51,136.259,7.52802,1.0,0.0,-0.30000001192092896,4
5.36131,8.62052,20.6445,57.2573,13.4042,0.321143,-0.0458241,5975.82,137.16,6.59173,1.0,0.0,-0.30000001192092896,4
4.73391,7.65599,19.1079,57.0093,14.3975,0.399829,-0.0508685,6017.34,138.295,6.00285,1.0,0.0,-0.30000001192092896,4
4.22903,6.90454,18.0516,58.1619,15.0976,0.46599,-0.0497773,6061.05,139.228,6.12393,0.40000003576278687,0.0,-0.30000001192092896,4
3.53991,5.88149,16.6976,62.8786,15.9306,0.55734,-0.043972,5817.63,139.389,6.301,0.0,0.0,-0.30000001192092896,4
3.05061,5.25098,16.8725,82.0979,15.9854,0.629185,-0.0201147,5744.61,137.778,8.16667,0.0,0.0,-0.30000001192092896,4
2.73465,4.94248,18.4942,171.471,15.5903,0.680792,0.0137122,5672.76,136.183,10.9896,0.0,0.0,-0.30000001192092896,4
2.4653,4.80311,21.9499,81.244,14.9559,0.728936,0.0602357,5574.4,133.947,14.4813,0.0,0.0,-0.30000001192092896,4
2.35391,4.94009,26.3797,40.0974,14.3996,0.755227,0.100434,5484.45,131.862,17.0112,0.0,0.0,-0.30000001192092896,4
2.37618,5.41826,34.168,30.138,13.8351,0.767195,0.140428,5389.81,129.637,19.0661,0.20000000298023224,0.0,0.0,4
2.5587,6.28644,66.3936,25.2486,13.2682,0.763668,0.178417,5370.03,127.468,20.697,1.0,0.0,0.0,4
2.81418,7.06816,200.0,23.1656,12.9312,0.743851,0.187981,5833.14,127.452,20.174,1.0,0.0,0.0,4
2.99833,7.24178,200.0,22.8348,12.9022,0.719807,0.172219,5826.17,128.746,16.8648,1.0,0.0,0.0,4
3.29329,7.43651,170.184,22.5345,12.8997,0.677833,0.144047,5716.06,130.665,10.4577,1.0,0.0,0.0,4
3.59835,7.58706,162.459,22.4135,12.8708,0.629438,0.110061,5691.21,132.378,4.26902,1.0,0.0,0.0,4
3.94046,8.10312,166.428,22.1052,12.6564,0.570698,0.0664582,5733.11,134.384,0.704801,1.0,0.0,0.0,4
4.23905,8.69885,166.367,21.6906,12.4017,0.535184,0.0507741,5815.48,135.999,0.111222,1.0,0.0,0.0,4
4.55374,9.33945,163.531,21.2148,12.1251,0.500488,0.050487,5902.93,137.611,0.0170511,1.0,0.0,0.0,4
4.87472,9.99678,159.851,20.719,11.841,0.465243,0.050436,5971.34,139.24,0.00569061,1.0,0.0,0.0,4
5.19947,10.6626,155.996,20.2156,11.5531,0.42961,0.0504255,6040.25,140.871,0.00477965,1.0,0.0,0.0,4
5.52802,11.3361,152.095,19.7063,11.2619,0.393558,0.0504148,6110.23,142.503,0.00450223,1.0,0.0,0.0,4
5.92727,12.1545,147.343,19.0873,10.908,0.349751,0.0504045,6194.9,144.466,0.00449416,1.0,0.0,0.0,4
6.26408,12.845,143.33,18.565,10.6094,0.312795,0.0503972,6264.81,146.104,0.00451369,1.0,0.0,0.0,4
6.67312,13.6835,138.46,17.9307,10.2468,0.26791,0.0503862,6349.88,148.071,0.00439235,1.0,0.0,0.0,4
7.01815,14.3908,134.35,17.3957,9.94092,0.230048,0.0503767,6419.66,149.709,0.00432066,1.0,0.0,0.0,4
7.43725,15.2498,129.354,16.7457,9.56935,0.184058,0.0503662,6503.77,151.672,0.0042657,1.0,0.0,0.0,5
7.79002,15.9723,125.19,16.1989,9.25659,0.145325,0.0503392,5342.08,153.058,0.00194283,1.0,0.0,0.0,5
8.21483,16.8418,120.205,15.5407,8.8799,0.0986597,0.0502906,5254.69,152.786,0.00136333,1.0,0.0,0.0,5
8.64017,17.7133,115.129,14.8808,8.50269,0.0519733,0.0502765,5364.59,153.824,0.00316109,1.0,0.0,0.30000001192092896,5
8.81505,17.4402,200.0,14.9492,8.32427,0.00831803,0.0309896,5416.37,155.021,-0.253025,1.0,0.0,0.0,5
8.0803,14.124,107.46,18.7291,9.11862,-7.54183E-4,-0.0512428,5473.21,155.852,-6.06385,1.0,0.0,0.0,5
7.77921,13.3585,82.371,20.0807,9.50494,0.022028,-0.0653467,5480.8,156.954,-3.46763,1.0,0.0,0.0,5
7.4643,12.8463,81.1286,20.7647,9.86533,0.0633919,-0.0635388,5513.69,158.115,-0.954108,1.0,0.0,0.0,5
7.01489,12.0943,77.8805,21.7855,10.3806,0.121103,-0.0621085,5562.42,159.494,-0.133635,1.0,0.0,-0.30000001192092896,5
7.00832,12.9314,163.002,19.4494,10.1512,0.169187,-0.0120964,5622.74,160.462,2.44888,1.0,0.0,0.0,5
7.30719,14.5029,175.055,17.4139,9.72066,0.179819,0.0327785,5646.02,161.381,4.9305,1.0,0.0,0.0,5
7.43376,14.8102,170.926,17.1471,9.59952,0.167865,0.0348964,5669.33,162.529,1.82712,1.0,0.0,0.0,5
7.66476,15.2137,164.981,16.8206,9.38993,0.139727,0.0328174,5716.11,163.902,0.29942,1.0,0.0,0.30000001192092896,5
7.17553,12.8047,129.202,20.0907,10.0712,0.126339,-0.0356138,5780.92,164.713,-3.9644,1.0,0.0,0.0,5
6.42108,10.4531,41.5713,27.0456,11.4788,0.154201,-0.112137,5823.23,165.104,-9.38523,1.0,0.0,0.0,5
5.8194,9.26308,32.2054,31.3824,12.5258,0.217694,-0.134002,5815.97,166.09,-6.41984,1.0,0.0,0.0,5
5.01275,8.02709,28.8692,33.3605,13.5514,0.329807,-0.128031,5841.34,167.456,-1.90175,1.0,0.0,-0.30000001192092896,5
4.70989,8.21028,60.2876,26.7127,12.9521,0.415347,-0.0533628,5903.67,168.076,4.39428,1.0,0.0,0.0,5
4.52597,8.59335,121.769,23.3072,12.5256,0.475144,0.00648069,5927.08,169.0,7.17325,1.0,0.0,0.0,5
4.37231,8.31479,116.041,23.5354,12.6673,0.493571,0.00747275,5943.77,170.375,2.14442,1.0,0.0,0.0,5
4.35498,8.24729,110.234,23.7089,12.7099,0.493979,0.00485063,5981.21,171.513,0.461333,1.0,0.0,0.0,5
4.37305,8.26916,105.097,23.727,12.7013,0.491303,0.00390744,6020.39,172.646,0.0637917,1.0,0.0,0.0,5
4.39953,8.31647,100.21,23.6894,12.6771,0.488094,0.00369763,6059.9,173.778,0.00222629,1.0,0.0,0.0,5
4.42723,8.36846,95.3582,23.6396,12.6499,0.484854,0.00366998,6099.21,174.91,-0.00161263,0.40000003576278687,0.0,0.0,5
4.45493,8.42069,90.4835,23.5888,12.6225,0.481626,0.00366092,6060.08,175.676,-0.00126146,0.0,0.0,0.0,5
4.48397,8.47875,85.6783,23.5222,12.5915,0.478395,0.00389767,5999.83,175.175,0.0295937,0.0,0.0,0.0,5
4.52303,8.56113,80.0189,23.4163,12.5468,0.474248,0.00452638,5975.31,174.454,0.0688896,0.0,0.0,0.0,5
4.55876,8.63585,75.3082,23.3228,12.5066,0.470425,0.00504446,5954.88,173.859,0.076861,0.0,0.0,0.0,5
4.60639,8.73445,69.6609,23.2034,12.454,0.465282,0.00564814,5930.78,173.152,0.0778617,0.0,0.20000000298023224,0.0,5
4.64113,8.80594,65.9021,23.1186,12.4161,0.461509,0.00604868,5914.81,172.685,0.0778102,0.0,1.0,0.0,5
4.70439,8.93387,59.4627,22.9739,12.3488,0.454535,0.00660396,4760.96,161.702,0.0987758,0.0,1.0,0.0,5
4.75496,9.03318,54.3304,22.8698,12.297,0.448821,0.00682998,3512.85,148.238,0.115325,0.0,1.0,0.0,5
4.79376,9.10893,50.3805,22.7917,12.2576,0.444418,0.00696969,2603.38,137.4,0.122662,0.0,1.0,0.0,4
4.83673,9.19382,46.0311,22.702,12.2135,0.439589,0.00719142,3037.37,125.093,0.137645,0.0,0.3999999761581421,0.0,4
4.87013,9.26135,42.7229,22.6423,12.1783,0.435905,0.00746369,1362.55,115.159,0.157971,0.20000000298023224,0.0,0.0,3
4.91476,9.36344,39.1471,23.024,12.1249,0.431524,0.00860882,2696.11,109.946,0.137822,1.0,0.0,0.0,2
4.95428,9.44057,36.1012,24.287,12.0851,0.427036,0.00872946,7835.89,109.884,0.036506,1.0,0.0,0.0,3
4.99424,9.51589,33.0427,27.7731,12.0464,0.422377,0.00867558,7574.69,109.827,0.00658394,1.0,0.0,-0.30000001192092896,3
5.18279,10.1019,31.9203,56.9524,11.7409,0.414325,0.0274491,5746.15,109.584,-0.469507,1.0,0.0,-0.30000001192092896,3
6.35036,13.1782,37.164,19.7341,10.3895,0.372752,0.126445,6243.02,110.2,3.53044,1.0,0.0,0.0,4
7.15852,14.1868,36.0517,18.7015,9.76631,0.294802,0.164497,4847.39,111.117,2.74383,1.0,0.0,0.0,4
7.42947,13.8078,32.9749,20.5974,9.60818,0.220449,0.125543,4775.21,111.291,0.732721,1.0,0.0,0.0,4
7.50219,13.0725,29.188,46.5378,9.67526,0.155443,0.0719566,4848.81,113.111,0.125751,2.9802322387695312E-8,0.0,0.0,4
7.35463,12.2611,26.0209,42.1264,10.0257,0.127509,0.0266156,4755.88,113.621,0.0232105,0.0,0.0,-0.30000001192092896,4
7.32616,12.0728,24.3742,39.5059,10.1265,0.118898,0.0141376,4732.16,113.093,0.0220588,0.0,0.0,-0.30000001192092896,4
7.90409,13.372,25.0073,40.8923,9.25513,0.105293,0.0698035,4683.59,112.093,4.33778,0.0,0.0,-0.30000001192092896,4
8.6233,14.4505,25.2837,44.4227,8.49113,0.0823184,0.126503,4626.51,110.832,8.05863,0.0,0.0,-0.30000001192092896,4
9.30391,15.2456,25.1137,51.4439,7.84399,0.0457264,0.18417,4556.25,109.223,11.3599,0.0,0.0,0.0,4
9.70567,15.5144,25.0577,61.4398,7.45304,0.00716053,0.214679,4497.01,107.89,13.6547,0.0,0.0,0.0,4
9.78892,14.8283,24.5443,95.0415,7.22592,-0.0503738,0.198379,4421.89,106.08,14.5381,0.0,0.0,-0.30000001192092896,4
9.51408,13.8486,24.2755,188.973,7.4326,-0.0776596,0.165469,4361.86,104.572,13.4235,0.0,0.0,-0.30000001192092896,4
8.94659,12.6347,25.0039,102.255,8.57931,-0.0884965,0.111305,4290.73,102.825,12.231,0.0,0.0,-0.30000001192092896,4
8.26667,11.9306,27.3272,42.5377,9.86578,-0.071958,0.0513495,4233.47,101.42,11.42,0.0,0.0,0.0,4
7.46017,11.5433,34.7628,28.9477,10.4782,-0.00910846,-0.0468547,4173.66,99.9882,10.662,0.6000000238418579,0.0,0.0,4
6.9356,11.3071,45.3956,25.3417,10.7944,0.0876183,-0.110768,4286.96,99.6044,8.63944,1.0,0.0,0.0,4
6.33309,10.5699,50.2388,25.3676,11.389,0.184011,-0.0894515,4352.65,101.129,3.73671,1.0,0.0,0.0,4
5.88532,9.80482,45.9445,26.7384,11.9597,0.240501,-0.0910451,4397.59,102.6,0.882767,1.0,0.0,0.0,4
5.4951,9.14662,42.5663,27.8947,12.454,0.290308,-0.0918285,4457.83,104.065,0.160391,1.0,0.0,0.0,4
5.03899,8.38547,38.9536,29.1883,13.0251,0.349081,-0.0920355,4532.08,105.831,0.0130576,1.0,0.0,0.0,4
4.58765,7.64854,36.0469,30.2818,13.5653,0.408346,-0.0903971,4606.56,107.578,-0.386576,1.0,0.0,0.0,4
4.5213,7.99438,71.8747,26.3374,13.0383,0.445342,-0.0424563,4672.28,108.822,1.24965,1.0,0.0,0.0,4
4.31964,7.73173,86.4072,26.1378,13.1547,0.475352,-0.0334012,4739.43,110.604,0.542736,1.0,0.0,0.0,4
4.11916,7.3693,81.5569,26.5948,13.3761,0.499501,-0.0337588,4816.73,112.403,0.0816607,1.0,0.0,0.0,4
3.95801,7.07989,78.1136,26.9503,13.5522,0.519021,-0.0338723,4883.39,113.91,0.012601,1.0,0.0,-0.30000001192092896,4
3.8057,6.82321,78.8879,27.1539,13.6956,0.538397,-0.0321881,4948.74,115.4,-0.377079,1.0,0.0,-0.30000001192092896,4
4.01652,7.84264,200.0,23.3311,12.8544,0.543818,0.023423,5032.97,116.555,1.04294,1.0,0.0,0.0,4
4.42014,9.26727,135.962,20.9717,12.1565,0.522308,0.0616201,5079.13,118.306,1.93207,1.0,0.0,0.0,4
4.77998,10.0221,132.443,20.4351,11.8458,0.483436,0.061642,5153.05,120.159,0.383875,1.0,0.0,0.0,4
5.11413,10.712,130.234,19.9553,11.5605,0.446953,0.0611451,5219.83,121.71,0.0775042,1.0,0.0,0.0,4
5.46045,11.4343,127.129,19.4433,11.262,0.409395,0.0610126,5286.8,123.269,0.0169509,1.0,0.0,0.0,4
5.81298,12.1717,123.749,18.9182,10.9575,0.37124,0.0609821,5353.93,124.832,0.00646317,1.0,0.0,0.0,4
6.24214,13.07,119.585,18.2782,10.5866,0.324808,0.0609687,5434.83,126.713,0.00459427,1.0,0.0,0.0,4
6.60455,13.8285,116.064,17.7376,10.2734,0.285598,0.0609592,5502.51,128.286,0.0043076,1.0,0.0,0.0,4
7.04523,14.7509,111.78,17.0802,9.8925,0.237919,0.0609482,5583.84,130.18,0.0042611,1.0,0.0,0.0,4
7.4175,15.5301,108.156,16.5248,9.57071,0.197642,0.060941,5651.83,131.763,0.00436948,1.0,0.0,0.0,4
7.79401,16.3181,104.493,15.963,9.24526,0.156904,0.0609315,5720.14,133.35,0.00441568,1.0,0.0,0.0,4
8.25214,17.277,100.031,15.2794,8.84922,0.107336,0.060922,5802.07,135.263,0.00456334,1.0,0.0,0.0,4
8.63834,18.0853,96.2682,14.7031,8.51537,0.0655507,0.0609148,5871.53,136.863,0.0048103,1.0,0.0,0.0,4
9.02929,18.9034,92.4613,14.1197,8.17737,0.0232464,0.0609048,5940.39,138.47,0.00482571,1.0,0.0,0.0,4
9.42468,19.7308,88.6065,13.5296,7.83554,-0.0195361,0.0608972,6008.5,140.082,0.00481797,1.0,0.0,0.0,4
9.82481,20.5681,84.708,12.9324,7.48959,-0.0628357,0.0608867,6077.09,141.697,0.00464614,1.0,0.0,0.30000001192092896,4
9.82519,19.3535,172.06,13.2957,7.37784,-0.108825,0.0284908,6166.09,143.366,-0.792454,1.0,0.0,0.0,4
9.16656,16.3014,161.352,15.835,7.9013,-0.119229,-0.0381605,6239.84,144.584,-5.03779,1.0,0.0,0.0,4
8.89168,15.5632,120.575,16.8115,8.20155,-0.100007,-0.0501978,6279.89,146.491,-2.02774,1.0,0.0,0.0,4
8.60145,15.0927,121.012,17.415,8.5272,-0.0619044,-0.0482823,6363.6,148.417,-0.341594,1.0,0.0,0.0,4
8.2638,14.5134,117.877,18.1623,8.90494,-0.0194497,-0.0475842,6444.18,150.338,-0.039297,1.0,0.0,0.0,4
7.97158,14.0021,113.943,18.8258,9.23207,0.0167089,-0.0474812,6510.31,151.936,-0.00648466,1.0,0.0,0.0,5
7.63588,13.4495,113.945,19.5004,9.60106,0.0602683,-0.0453755,5308.49,152.82,-0.393703,1.0,0.0,-0.30000001192092896,5
8.32982,16.8655,135.714,15.4921,8.77623,0.0781099,0.0437058,5354.5,152.013,5.37833,1.0,0.0,0.0,5
9.16062,20.5062,63.1808,13.547,8.13646,0.0505667,0.0915817,5361.06,153.057,5.86401,1.0,0.0,0.0,5
9.66268,21.6035,60.3498,12.8805,7.73162,-0.00222345,0.0910586,5378.3,154.184,1.9249,1.0,0.0,0.0,5
10.386,23.0895,57.1027,11.9249,7.13833,-0.0810095,0.088631,5423.86,155.517,0.301802,1.0,0.0,0.0,5
11.0374,24.5041,53.1835,11.0465,6.608,-0.149788,0.0880387,5462.56,156.624,0.0487446,1.0,0.0,0.30000001192092896,5
11.675,25.3912,53.5731,10.1771,6.02401,-0.23201,0.0789264,5510.43,157.842,0.276626,1.0,0.0,0.0,5
11.0205,20.9097,200.0,11.4104,6.12802,-0.278671,0.00604278,5567.02,158.399,-4.90761,1.0,0.0,0.0,5
10.7299,19.3396,200.0,12.2851,6.23804,-0.295901,-0.0283739,5576.16,159.325,-5.21871,1.0,0.0,0.0,5
10.6489,19.1961,200.0,12.4547,6.32521,-0.285975,-0.0282785,5604.38,160.661,-1.3577,1.0,0.0,0.0,5
10.5138,18.9978,200.0,12.7166,6.47733,-0.267235,-0.0265796,5642.04,161.766,-0.285195,1.0,0.0,0.0,5
10.3478,18.7135,200.0,13.055,6.65657,-0.246397,-0.0259873,5680.48,162.868,-0.0412411,1.0,0.0,0.0,5
10.2081,18.4638,200.0,13.3449,6.80571,-0.229401,-0.025871,5711.24,163.75,-0.00608841,1.0,0.0,0.0,5
9.95896,18.0141,200.0,13.8638,7.07076,-0.199357,-0.025839,5765.39,165.294,-5.12774E-4,1.0,0.0,0.0,5
9.74316,17.6238,200.0,14.3138,7.30029,-0.173365,-0.0258371,5811.13,166.618,-0.00113189,1.0,0.0,-0.30000001192092896,5
10.0081,19.0479,192.188,13.2423,7.1327,-0.158497,0.00797922,5856.59,167.426,1.52614,1.0,0.0,0.0,5
10.6063,21.644,95.6949,11.8445,6.74664,-0.167457,0.0478681,5886.37,168.355,4.15571,1.0,0.0,0.0,5
10.9367,22.347,90.3621,11.3241,6.45592,-0.202749,0.0485447,5919.16,169.69,1.14501,1.0,0.0,0.0,5
11.2594,22.9385,88.8972,10.824,6.15833,-0.240777,0.0469897,5956.78,170.8,0.23522,1.0,0.0,0.0,5
11.6852,23.7795,84.3391,10.1552,5.77337,-0.28869,0.0464032,6005.0,172.13,0.0183017,1.0,0.0,0.0,5
12.0503,24.5188,79.6845,9.58022,5.44591,-0.329092,0.0463241,6042.88,173.243,0.00135702,1.0,0.0,0.0,5
12.4928,25.4185,73.9059,8.88329,5.04965,-0.377918,0.0463112,6088.83,174.582,0.00210256,1.0,0.0,0.30000001192092896,5
12.6977,25.3977,86.4199,8.50809,4.77732,-0.417384,0.0370877,6131.99,175.586,0.133728,1.0,0.0,0.0,5
11.7654,20.9645,182.422,10.1256,5.0659,-0.434234,-0.0367009,6193.04,176.088,-6.19841,1.0,0.0,0.0,5
11.1208,18.8767,103.74,11.9462,5.54113,-0.411998,-0.0749299,6200.95,177.189,-6.02663,1.0,0.0,0.0,5
10.7721,18.3375,103.563,12.8048,5.97024,-0.364341,-0.0725209,6224.58,178.337,-1.95859,1.0,0.0,0.0,5
10.3361,17.6546,103.567,13.8569,6.49922,-0.305349,-0.06973,6260.7,179.474,-0.406083,1.0,0.0,0.0,5
9.85562,16.8541,100.998,15.0408,7.06923,-0.243397,-0.068741,6298.83,180.611,-0.0473174,1.0,0.0,0.0,5
9.361,16.0124,96.569,16.2746,7.65247,-0.180737,-0.0685303,6342.28,181.746,-8.51039E-4,1.0,0.0,-0.30000001192092896,5
9.05407,16.2057,150.247,15.9506,8.02756,-0.0996871,-0.0334098,6400.34,183.029,2.06809,1.0,0.0,0.0,5
9.24349,17.6042,118.664,14.6274,7.88367,-0.0694529,0.00838882,6433.95,183.943,5.11903,1.0,0.0,0.0,5
9.17678,17.4873,112.777,14.7418,7.94963,-0.0612704,0.00875026,6462.26,185.321,1.46602,1.0,0.0,0.0,5
9.18797,17.4441,107.88,14.7659,7.93498,-0.0655262,0.00644952,6510.33,186.689,0.193786,1.0,0.0,0.0,5
9.23743,17.5219,101.929,14.6863,7.88529,-0.0720113,0.00587064,6555.73,188.057,0.00342684,1.0,0.0,0.0,5
9.28474,17.61,96.7162,14.6005,7.83853,-0.0775771,0.00581295,6597.31,189.193,-0.00389572,1.0,0.0,0.0,5
9.34221,17.7189,90.3874,14.4949,7.78185,-0.0842475,0.00581199,6642.34,190.559,-4.49573E-4,1.0,0.0,0.0,5
9.39058,17.8107,85.0775,14.406,7.73414,-0.0898608,0.00581295,6683.5,191.694,3.09481E-4,1.0,0.0,0.0,5
9.43921,17.9029,79.7371,14.3167,7.68618,-0.0955057,0.00581199,6721.56,192.829,6.92858E-4,1.0,0.0,0.0,5
9.49782,18.0141,73.287,14.2091,7.62837,-0.102309,0.00581104,6768.87,194.189,7.11055E-4,1.0,0.0,0.0,5
9.54684,18.107,67.8778,14.1191,7.58004,-0.107998,0.00581056,6807.48,195.321,6.07621E-4,1.0,0.0,0.30000001192092896,5
9.32799,17.1109,68.026,14.9601,7.75708,-0.110912,-0.0160777,6858.34,196.457,-1.08752,1.0,0.0,0.0,5
8.43212,14.1161,95.8707,19.126,8.78174,-0.0835528,-0.086786,6910.34,196.993,-8.29957,1.0,0.0,0.0,5
7.85607,13.0796,99.2361,20.2882,9.54336,-0.0229544,-0.100161,6910.9,198.045,-4.97597,1.0,0.0,0.0,5
7.17975,12.47,87.8663,20.1607,10.2013,0.0791893,-0.0948126,6948.58,199.417,-0.886897,1.0,0.0,0.0,5
6.67872,12.148,79.6445,19.7773,10.5793,0.173778,-0.0624091,7010.21,200.759,-0.0494033,1.0,0.0,0.0,6
6.4673,12.397,72.7079,19.009,10.6289,0.229281,-0.0287644,5966.13,201.625,0.0151444,1.0,0.0,0.0,6
6.51555,13.0139,68.2256,18.2784,10.4842,0.243749,-0.00665158,5871.37,201.298,0.00673981,1.0,0.0,0.0,6
6.98671,15.193,61.4854,16.7104,9.94373,0.226121,0.0295046,6002.86,201.876,0.343961,1.0,0.0,0.30000001192092896,6
6.77555,13.0914,184.781,18.5307,10.3119,0.196078,-0.0253341,6045.74,202.006,-8.13882,1.0,0.0,0.0,6
6.62722,12.0642,200.0,20.5431,10.6024,0.186412,-0.0549142,6051.52,202.199,-11.5837,1.0,0.0,0.0,6
6.75184,12.2902,200.0,20.3532,10.4596,0.190718,-0.0250122,6041.92,203.213,-4.10716,1.0,0.0,0.0,6
6.72666,12.3494,200.0,20.1487,10.4573,0.199416,-0.0155103,6064.08,204.074,-0.730414,1.0,0.0,0.0,6
6.62687,12.1978,200.0,20.272,10.552,0.212901,-0.013745,6091.31,204.916,-0.0543342,1.0,0.0,0.0,6
6.50189,11.9737,200.0,20.5053,10.6794,0.228049,-0.0134065,6119.63,205.827,0.015592,1.0,0.0,0.0,6
6.37214,11.735,200.0,20.7621,10.8133,0.243462,-0.0133974,6146.13,206.759,0.00365862,1.0,0.0,0.0,6
6.24211,11.4954,200.0,21.0202,10.9476,0.258895,-0.0134036,6176.22,207.693,-0.00129215,1.0,0.0,0.0,6
6.11147,11.2549,200.0,21.2789,11.0824,0.274408,-0.0133998,6216.71,208.631,-0.00202846,1.0,0.0,0.0,6
5.98042,11.0136,200.0,21.5384,11.2177,0.289973,-0.0133931,6236.21,209.607,-0.00225236,1.0,0.0,0.0,6
5.84909,10.7719,200.0,21.7985,11.3532,0.30557,-0.0133869,6264.51,210.587,-0.00246736,1.0,0.0,0.0,6
5.71719,10.529,200.0,22.0597,11.4894,0.321232,-0.0133836,6287.5,211.577,-0.0027658,1.0,0.0,0.0,6
5.5844,10.2845,200.0,22.3227,11.6264,0.337002,-0.0133778,6315.13,212.56,-0.00246813,1.0,0.0,0.0,6
5.45129,10.0395,200.0,22.5862,11.7638,0.35281,-0.0133712,6339.45,213.537,-0.00227439,1.0,0.0,0.0,6
5.31765,9.79342,200.0,22.8509,11.9017,0.368679,-0.0133678,6369.57,214.492,-0.00251987,1.0,0.0,0.0,6
5.1835,9.54642,200.0,23.1166,12.0402,0.384608,-0.013364,6392.17,215.432,-0.0020586,1.0,0.0,0.0,6
5.07542,9.3474,200.0,23.3306,12.1518,0.397442,-0.0133607,6416.7,216.157,-0.00189782,1.0,0.0,0.0,6
4.91327,9.04886,200.0,23.6517,12.3191,0.416696,-0.0133554,6446.49,217.208,-0.00137727,1.0,0.0,0.0,6
4.77711,8.79813,200.0,23.9214,12.4596,0.432862,-0.0133526,6463.92,218.046,-0.00116683,1.0,0.0,0.0,6
4.64068,8.54688,200.0,24.1917,12.6005,0.449061,-0.0133502,6489.48,218.832,-9.01509E-4,1.0,0.0,0.0,6
4.50408,8.2953,200.0,24.4624,12.7415,0.465279,-0.0133492,6528.3,219.6,-0.00119472,1.0,0.0,0.0,6
4.36659,8.04211,200.0,24.7348,12.8834,0.481603,-0.0133478,6548.52,220.388,-0.00134449,1.0,0.0,0.0,6
4.22882,7.78837,200.0,25.0079,13.0256,0.497958,-0.0133483,6568.75,221.174,-0.00159457,1.0,0.0,0.0,6
4.09058,7.53377,200.0,25.2819,13.1683,0.514369,-0.0133483,6589.15,221.952,-0.00148115,1.0,0.0,0.0,6
3.95166,7.27793,193.335,25.5571,13.3117,0.530864,-0.0133464,6612.85,222.716,-0.0010772,1.0,0.0,0.0,6
3.81277,7.02216,186.573,25.8322,13.4551,0.547353,-0.013344,6632.27,223.471,-8.92718E-4,1.0,0.0,0.0,6
3.67276,6.7643,179.741,26.1096,13.5996,0.563976,-0.0133426,6650.39,224.21,-9.35364E-4,1.0,0.0,0.0,6
3.53281,6.50657,172.904,26.3869,13.744,0.580591,-0.0133416,6673.86,224.921,-6.43324E-4,1.0,0.0,-0.30000001192092896,6
3.48052,6.57023,200.0,25.4452,13.5984,0.594601,0.00282604,6694.01,225.412,0.545685,1.0,0.0,0.0,6
4.30168,9.9902,80.8569,19.5463,11.9356,0.563847,0.106577,6710.98,224.904,12.3537,1.0,0.0,0.0,6
5.47474,13.7289,60.3001,17.3726,10.9173,0.468029,0.134303,6688.01,225.232,7.78665,1.0,0.0,0.0,6
6.82101,16.6239,58.7654,16.0026,9.95761,0.326988,0.124518,6707.12,225.89,1.11123,1.0,0.0,0.0,6
8.02323,19.4221,54.4281,14.6052,9.06566,0.205423,0.122112,6717.38,226.383,0.094622,1.0,0.0,0.30000001192092896,6
9.10114,18.9228,96.806,14.0607,8.10819,0.0109047,0.0574659,6748.99,226.652,-7.10299,1.0,0.0,0.0,6
9.76271,19.7482,117.009,13.2192,7.48365,-0.0811808,0.0432027,6744.34,227.144,-3.74123,1.0,0.0,0.0,6
10.432,21.2811,98.2399,12.1187,6.90121,-0.14855,0.0476869,6757.66,227.724,-0.55009,1.0,0.0,0.0,6
